Year,Month,EDC,price,PTC,markup,CPI,inflation_factor,real_price,real_PTC,real_markup,n_offers,weight,RT_Average,RT_Median,real_RT_Average,real_RT_Median
2018,7,DUQ,7.3,7.5167,-0.2167,252.006,1.272966,9.2926,9.5685,-0.2758,116,0.0086206896551724,3.142,2.732,3.9997,3.4777
2018,7,DUQ,8.4,7.5167,0.8833,252.006,1.272966,10.6929,9.5685,1.1245,116,0.0086206896551724,3.142,2.732,3.9997,3.4777
2018,7,DUQ,8.65,7.5167,1.1333,252.006,1.272966,11.0112,9.5685,1.4427,116,0.0086206896551724,3.142,2.732,3.9997,3.4777
2018,7,DUQ,8.39,7.5167,0.8733,252.006,1.272966,10.6802,9.5685,1.1117,116,0.0086206896551724,3.142,2.732,3.9997,3.4777
2018,7,DUQ,8.69,7.5167,1.1733,252.006,1.272966,11.0621,9.5685,1.4936,116,0.0086206896551724,3.142,2.732,3.9997,3.4777
2018,7,DUQ,8.49,7.5167,0.9733,252.006,1.272966,10.8075,9.5685,1.239,116,0.0086206896551724,3.142,2.732,3.9997,3.4777
2018,7,DUQ,7.8,7.5167,0.2833,252.006,1.272966,9.9291,9.5685,0.3607,116,0.0086206896551724,3.142,2.732,3.9997,3.4777
2018,7,DUQ,8.6,7.5167,1.0833,252.006,1.272966,10.9475,9.5685,1.379,116,0.0086206896551724,3.142,2.732,3.9997,3.4777
2018,7,DUQ,9.5,7.5167,1.9833,252.006,1.272966,12.0932,9.5685,2.5247,116,0.0086206896551724,3.142,2.732,3.9997,3.4777
2018,7,DUQ,8.33,7.5167,0.8133,252.006,1.272966,10.6038,9.5685,1.0353,116,0.0086206896551724,3.142,2.732,3.9997,3.4777
2018,7,DUQ,8.33,7.5167,0.8133,252.006,1.272966,10.6038,9.5685,1.0353,116,0.0086206896551724,3.142,2.732,3.9997,3.4777
2018,7,DUQ,8.29,7.5167,0.7733,252.006,1.272966,10.5529,9.5685,0.9844,116,0.0086206896551724,3.142,2.732,3.9997,3.4777
2018,7,DUQ,8.44,7.5167,0.9233,252.006,1.272966,10.7438,9.5685,1.1754,116,0.0086206896551724,3.142,2.732,3.9997,3.4777
2018,7,DUQ,7.5,7.5167,-0.0167,252.006,1.272966,9.5472,9.5685,-0.0212,116,0.0086206896551724,3.142,2.732,3.9997,3.4777
2018,7,DUQ,11.4,7.5167,3.8833,252.006,1.272966,14.5118,9.5685,4.9434,116,0.0086206896551724,3.142,2.732,3.9997,3.4777
2018,7,DUQ,11.9,7.5167,4.3833,252.006,1.272966,15.1483,9.5685,5.5798,116,0.0086206896551724,3.142,2.732,3.9997,3.4777
2018,7,DUQ,11.9,7.5167,4.3833,252.006,1.272966,15.1483,9.5685,5.5798,116,0.0086206896551724,3.142,2.732,3.9997,3.4777
2018,7,DUQ,12.87,7.5167,5.3533,252.006,1.272966,16.3831,9.5685,6.8146,116,0.0086206896551724,3.142,2.732,3.9997,3.4777
2018,7,DUQ,7.3,7.5167,-0.2167,252.006,1.272966,9.2926,9.5685,-0.2758,116,0.0086206896551724,3.142,2.732,3.9997,3.4777
2018,7,DUQ,8.4,7.5167,0.8833,252.006,1.272966,10.6929,9.5685,1.1245,116,0.0086206896551724,3.142,2.732,3.9997,3.4777
2018,7,DUQ,8.65,7.5167,1.1333,252.006,1.272966,11.0112,9.5685,1.4427,116,0.0086206896551724,3.142,2.732,3.9997,3.4777
2018,7,DUQ,8.39,7.5167,0.8733,252.006,1.272966,10.6802,9.5685,1.1117,116,0.0086206896551724,3.142,2.732,3.9997,3.4777
2018,7,DUQ,8.69,7.5167,1.1733,252.006,1.272966,11.0621,9.5685,1.4936,116,0.0086206896551724,3.142,2.732,3.9997,3.4777
2018,7,DUQ,8.49,7.5167,0.9733,252.006,1.272966,10.8075,9.5685,1.239,116,0.0086206896551724,3.142,2.732,3.9997,3.4777
2018,7,METED,5.95,6.341,-0.391,252.006,1.272966,7.5741,8.0719,-0.4977,85,0.0117647058823529,3.003,2.507,3.8227,3.1913
2018,7,METED,6.55,6.341,0.209,252.006,1.272966,8.3379,8.0719,0.266,85,0.0117647058823529,3.003,2.507,3.8227,3.1913
2018,7,METED,6.75,6.341,0.409,252.006,1.272966,8.5925,8.0719,0.5206,85,0.0117647058823529,3.003,2.507,3.8227,3.1913
2018,7,METED,6.69,6.341,0.349,252.006,1.272966,8.5161,8.0719,0.4443,85,0.0117647058823529,3.003,2.507,3.8227,3.1913
2018,7,METED,5.7,6.341,-0.641,252.006,1.272966,7.2559,8.0719,-0.816,85,0.0117647058823529,3.003,2.507,3.8227,3.1913
2018,7,METED,10.43,6.341,4.089,252.006,1.272966,13.277,8.0719,5.2052,85,0.0117647058823529,3.003,2.507,3.8227,3.1913
2018,7,METED,6.85,6.341,0.509,252.006,1.272966,8.7198,8.0719,0.6479,85,0.0117647058823529,3.003,2.507,3.8227,3.1913
2018,7,METED,5.69,6.341,-0.651,252.006,1.272966,7.2432,8.0719,-0.8287,85,0.0117647058823529,3.003,2.507,3.8227,3.1913
2018,7,METED,8.69,6.341,2.349,252.006,1.272966,11.0621,8.0719,2.9902,85,0.0117647058823529,3.003,2.507,3.8227,3.1913
2018,7,METED,9.6,6.341,3.259,252.006,1.272966,12.2205,8.0719,4.1486,85,0.0117647058823529,3.003,2.507,3.8227,3.1913
2018,7,METED,6.75,6.341,0.409,252.006,1.272966,8.5925,8.0719,0.5206,85,0.0117647058823529,3.003,2.507,3.8227,3.1913
2018,7,METED,6.65,6.341,0.309,252.006,1.272966,8.4652,8.0719,0.3933,85,0.0117647058823529,3.003,2.507,3.8227,3.1913
2018,7,METED,6.2,6.341,-0.141,252.006,1.272966,7.8924,8.0719,-0.1795,85,0.0117647058823529,3.003,2.507,3.8227,3.1913
2018,7,METED,9.0,6.341,2.659,252.006,1.272966,11.4567,8.0719,3.3848,85,0.0117647058823529,3.003,2.507,3.8227,3.1913
2018,7,METED,10.8,6.341,4.459,252.006,1.272966,13.748,8.0719,5.6762,85,0.0117647058823529,3.003,2.507,3.8227,3.1913
2018,7,METED,10.8,6.341,4.459,252.006,1.272966,13.748,8.0719,5.6762,85,0.0117647058823529,3.003,2.507,3.8227,3.1913
2018,7,METED,7.09,6.341,0.749,252.006,1.272966,9.0253,8.0719,0.9535,85,0.0117647058823529,3.003,2.507,3.8227,3.1913
2018,7,METED,7.69,6.341,1.349,252.006,1.272966,9.7891,8.0719,1.7172,85,0.0117647058823529,3.003,2.507,3.8227,3.1913
2018,7,METED,7.99,6.341,1.649,252.006,1.272966,10.171,8.0719,2.0991,85,0.0117647058823529,3.003,2.507,3.8227,3.1913
2018,7,METED,6.99,6.341,0.649,252.006,1.272966,8.898,8.0719,0.8262,85,0.0117647058823529,3.003,2.507,3.8227,3.1913
2018,7,METED,7.49,6.341,1.149,252.006,1.272966,9.5345,8.0719,1.4626,85,0.0117647058823529,3.003,2.507,3.8227,3.1913
2018,7,METED,7.29,6.341,0.949,252.006,1.272966,9.2799,8.0719,1.208,85,0.0117647058823529,3.003,2.507,3.8227,3.1913
2018,7,METED,6.59,6.341,0.249,252.006,1.272966,8.3888,8.0719,0.317,85,0.0117647058823529,3.003,2.507,3.8227,3.1913
2018,7,METED,6.99,6.341,0.649,252.006,1.272966,8.898,8.0719,0.8262,85,0.0117647058823529,3.003,2.507,3.8227,3.1913
2018,7,METED,6.89,6.341,0.549,252.006,1.272966,8.7707,8.0719,0.6989,85,0.0117647058823529,3.003,2.507,3.8227,3.1913
2018,7,METED,7.09,6.341,0.749,252.006,1.272966,9.0253,8.0719,0.9535,85,0.0117647058823529,3.003,2.507,3.8227,3.1913
2018,7,METED,6.99,6.341,0.649,252.006,1.272966,8.898,8.0719,0.8262,85,0.0117647058823529,3.003,2.507,3.8227,3.1913
2018,7,METED,7.99,6.341,1.649,252.006,1.272966,10.171,8.0719,2.0991,85,0.0117647058823529,3.003,2.507,3.8227,3.1913
2018,7,METED,7.69,6.341,1.349,252.006,1.272966,9.7891,8.0719,1.7172,85,0.0117647058823529,3.003,2.507,3.8227,3.1913
2018,7,METED,5.9,6.341,-0.441,252.006,1.272966,7.5105,8.0719,-0.5614,85,0.0117647058823529,3.003,2.507,3.8227,3.1913
2018,7,METED,7.89,6.341,1.549,252.006,1.272966,10.0437,8.0719,1.9718,85,0.0117647058823529,3.003,2.507,3.8227,3.1913
2018,7,METED,7.99,6.341,1.649,252.006,1.272966,10.171,8.0719,2.0991,85,0.0117647058823529,3.003,2.507,3.8227,3.1913
2018,7,METED,7.99,6.341,1.649,252.006,1.272966,10.171,8.0719,2.0991,85,0.0117647058823529,3.003,2.507,3.8227,3.1913
2018,7,METED,7.99,6.341,1.649,252.006,1.272966,10.171,8.0719,2.0991,85,0.0117647058823529,3.003,2.507,3.8227,3.1913
2018,7,METED,8.19,6.341,1.849,252.006,1.272966,10.4256,8.0719,2.3537,85,0.0117647058823529,3.003,2.507,3.8227,3.1913
2018,7,METED,7.79,6.341,1.449,252.006,1.272966,9.9164,8.0719,1.8445,85,0.0117647058823529,3.003,2.507,3.8227,3.1913
2018,7,METED,7.99,6.341,1.649,252.006,1.272966,10.171,8.0719,2.0991,85,0.0117647058823529,3.003,2.507,3.8227,3.1913
2018,7,METED,7.49,6.341,1.149,252.006,1.272966,9.5345,8.0719,1.4626,85,0.0117647058823529,3.003,2.507,3.8227,3.1913
2018,7,METED,7.69,6.341,1.349,252.006,1.272966,9.7891,8.0719,1.7172,85,0.0117647058823529,3.003,2.507,3.8227,3.1913
2018,7,METED,7.9,6.341,1.559,252.006,1.272966,10.0564,8.0719,1.9846,85,0.0117647058823529,3.003,2.507,3.8227,3.1913
2018,7,METED,6.0,6.341,-0.341,252.006,1.272966,7.6378,8.0719,-0.4341,85,0.0117647058823529,3.003,2.507,3.8227,3.1913
2018,7,METED,8.4,6.341,2.059,252.006,1.272966,10.6929,8.0719,2.621,85,0.0117647058823529,3.003,2.507,3.8227,3.1913
2018,7,METED,8.65,6.341,2.309,252.006,1.272966,11.0112,8.0719,2.9393,85,0.0117647058823529,3.003,2.507,3.8227,3.1913
2018,7,METED,5.99,6.341,-0.351,252.006,1.272966,7.6251,8.0719,-0.4468,85,0.0117647058823529,3.003,2.507,3.8227,3.1913
2018,7,METED,6.99,6.341,0.649,252.006,1.272966,8.898,8.0719,0.8262,85,0.0117647058823529,3.003,2.507,3.8227,3.1913
2018,7,METED,7.19,6.341,0.849,252.006,1.272966,9.1526,8.0719,1.0807,85,0.0117647058823529,3.003,2.507,3.8227,3.1913
2018,7,METED,6.89,6.341,0.549,252.006,1.272966,8.7707,8.0719,0.6989,85,0.0117647058823529,3.003,2.507,3.8227,3.1913
2018,7,METED,6.21,6.341,-0.131,252.006,1.272966,7.9051,8.0719,-0.1668,85,0.0117647058823529,3.003,2.507,3.8227,3.1913
2018,7,METED,9.9,6.341,3.559,252.006,1.272966,12.6024,8.0719,4.5305,85,0.0117647058823529,3.003,2.507,3.8227,3.1913
2018,7,METED,6.33,6.341,-0.011,252.006,1.272966,8.0579,8.0719,-0.014,85,0.0117647058823529,3.003,2.507,3.8227,3.1913
2018,7,METED,7.75,6.341,1.409,252.006,1.272966,9.8655,8.0719,1.7936,85,0.0117647058823529,3.003,2.507,3.8227,3.1913
2018,7,METED,9.18,6.341,2.839,252.006,1.272966,11.6858,8.0719,3.6139,85,0.0117647058823529,3.003,2.507,3.8227,3.1913
2018,7,METED,8.48,6.341,2.139,252.006,1.272966,10.7947,8.0719,2.7229,85,0.0117647058823529,3.003,2.507,3.8227,3.1913
2018,7,METED,7.98,6.341,1.639,252.006,1.272966,10.1583,8.0719,2.0864,85,0.0117647058823529,3.003,2.507,3.8227,3.1913
2018,7,METED,9.48,6.341,3.139,252.006,1.272966,12.0677,8.0719,3.9958,85,0.0117647058823529,3.003,2.507,3.8227,3.1913
2018,7,METED,7.4,6.341,1.059,252.006,1.272966,9.4199,8.0719,1.3481,85,0.0117647058823529,3.003,2.507,3.8227,3.1913
2018,7,METED,7.6,6.341,1.259,252.006,1.272966,9.6745,8.0719,1.6027,85,0.0117647058823529,3.003,2.507,3.8227,3.1913
2018,7,METED,8.0,6.341,1.659,252.006,1.272966,10.1837,8.0719,2.1119,85,0.0117647058823529,3.003,2.507,3.8227,3.1913
2018,7,METED,7.99,6.341,1.649,252.006,1.272966,10.171,8.0719,2.0991,85,0.0117647058823529,3.003,2.507,3.8227,3.1913
2018,7,METED,8.79,6.341,2.449,252.006,1.272966,11.1894,8.0719,3.1175,85,0.0117647058823529,3.003,2.507,3.8227,3.1913
2018,7,METED,9.29,6.341,2.949,252.006,1.272966,11.8259,8.0719,3.754,85,0.0117647058823529,3.003,2.507,3.8227,3.1913
2018,7,METED,6.79,6.341,0.449,252.006,1.272966,8.6434,8.0719,0.5716,85,0.0117647058823529,3.003,2.507,3.8227,3.1913
2018,7,METED,6.69,6.341,0.349,252.006,1.272966,8.5161,8.0719,0.4443,85,0.0117647058823529,3.003,2.507,3.8227,3.1913
2018,7,METED,6.59,6.341,0.249,252.006,1.272966,8.3888,8.0719,0.317,85,0.0117647058823529,3.003,2.507,3.8227,3.1913
2018,7,METED,7.99,6.341,1.649,252.006,1.272966,10.171,8.0719,2.0991,85,0.0117647058823529,3.003,2.507,3.8227,3.1913
2018,7,METED,7.49,6.341,1.149,252.006,1.272966,9.5345,8.0719,1.4626,85,0.0117647058823529,3.003,2.507,3.8227,3.1913
2018,7,METED,6.4,6.341,0.059,252.006,1.272966,8.147,8.0719,0.0751,85,0.0117647058823529,3.003,2.507,3.8227,3.1913
2018,7,METED,7.2,6.341,0.859,252.006,1.272966,9.1654,8.0719,1.0935,85,0.0117647058823529,3.003,2.507,3.8227,3.1913
2018,7,METED,7.8,6.341,1.459,252.006,1.272966,9.9291,8.0719,1.8573,85,0.0117647058823529,3.003,2.507,3.8227,3.1913
2018,7,METED,8.5,6.341,2.159,252.006,1.272966,10.8202,8.0719,2.7483,85,0.0117647058823529,3.003,2.507,3.8227,3.1913
2018,7,METED,7.38,6.341,1.039,252.006,1.272966,9.3945,8.0719,1.3226,85,0.0117647058823529,3.003,2.507,3.8227,3.1913
2018,7,METED,7.39,6.341,1.049,252.006,1.272966,9.4072,8.0719,1.3353,85,0.0117647058823529,3.003,2.507,3.8227,3.1913
2018,7,METED,7.6,6.341,1.259,252.006,1.272966,9.6745,8.0719,1.6027,85,0.0117647058823529,3.003,2.507,3.8227,3.1913
2018,7,METED,7.39,6.341,1.049,252.006,1.272966,9.4072,8.0719,1.3353,85,0.0117647058823529,3.003,2.507,3.8227,3.1913
2018,7,METED,7.39,6.341,1.049,252.006,1.272966,9.4072,8.0719,1.3353,85,0.0117647058823529,3.003,2.507,3.8227,3.1913
2018,7,METED,7.6,6.341,1.259,252.006,1.272966,9.6745,8.0719,1.6027,85,0.0117647058823529,3.003,2.507,3.8227,3.1913
2018,7,METED,7.66,6.341,1.319,252.006,1.272966,9.7509,8.0719,1.679,85,0.0117647058823529,3.003,2.507,3.8227,3.1913
2018,7,METED,7.66,6.341,1.319,252.006,1.272966,9.7509,8.0719,1.679,85,0.0117647058823529,3.003,2.507,3.8227,3.1913
2018,7,METED,7.87,6.341,1.529,252.006,1.272966,10.0182,8.0719,1.9464,85,0.0117647058823529,3.003,2.507,3.8227,3.1913
2018,7,METED,7.16,6.341,0.819,252.006,1.272966,9.1144,8.0719,1.0426,85,0.0117647058823529,3.003,2.507,3.8227,3.1913
2018,7,METED,7.16,6.341,0.819,252.006,1.272966,9.1144,8.0719,1.0426,85,0.0117647058823529,3.003,2.507,3.8227,3.1913
2018,7,METED,7.38,6.341,1.039,252.006,1.272966,9.3945,8.0719,1.3226,85,0.0117647058823529,3.003,2.507,3.8227,3.1913
2018,7,METED,7.13,6.341,0.789,252.006,1.272966,9.0762,8.0719,1.0044,85,0.0117647058823529,3.003,2.507,3.8227,3.1913
2018,7,METED,7.13,6.341,0.789,252.006,1.272966,9.0762,8.0719,1.0044,85,0.0117647058823529,3.003,2.507,3.8227,3.1913
2018,7,METED,7.34,6.341,0.999,252.006,1.272966,9.3436,8.0719,1.2717,85,0.0117647058823529,3.003,2.507,3.8227,3.1913
2018,7,PECO,6.95,7.001,-0.051,252.006,1.272966,8.8471,8.912,-0.0649,129,0.0077519379844961,2.987,2.529,3.8023,3.2193
2018,7,PECO,6.95,7.001,-0.051,252.006,1.272966,8.8471,8.912,-0.0649,129,0.0077519379844961,2.987,2.529,3.8023,3.2193
2018,7,PECO,7.83,7.001,0.829,252.006,1.272966,9.9673,8.912,1.0553,129,0.0077519379844961,2.987,2.529,3.8023,3.2193
2018,7,PECO,7.52,7.001,0.519,252.006,1.272966,9.5727,8.912,0.6607,129,0.0077519379844961,2.987,2.529,3.8023,3.2193
2018,7,PECO,7.52,7.001,0.519,252.006,1.272966,9.5727,8.912,0.6607,129,0.0077519379844961,2.987,2.529,3.8023,3.2193
2018,7,PECO,7.7,7.001,0.699,252.006,1.272966,9.8018,8.912,0.8898,129,0.0077519379844961,2.987,2.529,3.8023,3.2193
2018,7,PECO,7.2,7.001,0.199,252.006,1.272966,9.1654,8.912,0.2533,129,0.0077519379844961,2.987,2.529,3.8023,3.2193
2018,7,PECO,9.61,7.001,2.609,252.006,1.272966,12.2332,8.912,3.3212,129,0.0077519379844961,2.987,2.529,3.8023,3.2193
2018,7,PECO,7.06,7.001,0.059,252.006,1.272966,8.9871,8.912,0.0751,129,0.0077519379844961,2.987,2.529,3.8023,3.2193
2018,7,PECO,5.99,7.001,-1.011,252.006,1.272966,7.6251,8.912,-1.287,129,0.0077519379844961,2.987,2.529,3.8023,3.2193
2018,7,PECO,8.99,7.001,1.989,252.006,1.272966,11.444,8.912,2.5319,129,0.0077519379844961,2.987,2.529,3.8023,3.2193
2018,7,PECO,11.4,7.001,4.399,252.006,1.272966,14.5118,8.912,5.5998,129,0.0077519379844961,2.987,2.529,3.8023,3.2193
2018,7,PECO,7.2,7.001,0.199,252.006,1.272966,9.1654,8.912,0.2533,129,0.0077519379844961,2.987,2.529,3.8023,3.2193
2018,7,PECO,7.15,7.001,0.149,252.006,1.272966,9.1017,8.912,0.1897,129,0.0077519379844961,2.987,2.529,3.8023,3.2193
2018,7,PECO,6.5,7.001,-0.501,252.006,1.272966,8.2743,8.912,-0.6378,129,0.0077519379844961,2.987,2.529,3.8023,3.2193
2018,7,PECO,10.5,7.001,3.499,252.006,1.272966,13.3661,8.912,4.4541,129,0.0077519379844961,2.987,2.529,3.8023,3.2193
2018,7,PECO,11.5,7.001,4.499,252.006,1.272966,14.6391,8.912,5.7271,129,0.0077519379844961,2.987,2.529,3.8023,3.2193
2018,7,PECO,11.5,7.001,4.499,252.006,1.272966,14.6391,8.912,5.7271,129,0.0077519379844961,2.987,2.529,3.8023,3.2193
2018,7,PECO,7.09,7.001,0.089,252.006,1.272966,9.0253,8.912,0.1133,129,0.0077519379844961,2.987,2.529,3.8023,3.2193
2018,7,PECO,7.99,7.001,0.989,252.006,1.272966,10.171,8.912,1.259,129,0.0077519379844961,2.987,2.529,3.8023,3.2193
2018,7,PECO,6.99,7.001,-0.011,252.006,1.272966,8.898,8.912,-0.014,129,0.0077519379844961,2.987,2.529,3.8023,3.2193
2018,7,PECO,8.29,7.001,1.289,252.006,1.272966,10.5529,8.912,1.6409,129,0.0077519379844961,2.987,2.529,3.8023,3.2193
2018,7,PECO,8.09,7.001,1.089,252.006,1.272966,10.2983,8.912,1.3863,129,0.0077519379844961,2.987,2.529,3.8023,3.2193
2018,7,PECO,13.79,7.001,6.789,252.006,1.272966,17.5542,8.912,8.6422,129,0.0077519379844961,2.987,2.529,3.8023,3.2193
2018,7,PECO,8.49,7.001,1.489,252.006,1.272966,10.8075,8.912,1.8954,129,0.0077519379844961,2.987,2.529,3.8023,3.2193
2018,7,PECO,8.69,7.001,1.689,252.006,1.272966,11.0621,8.912,2.15,129,0.0077519379844961,2.987,2.529,3.8023,3.2193
2018,7,PECO,8.49,7.001,1.489,252.006,1.272966,10.8075,8.912,1.8954,129,0.0077519379844961,2.987,2.529,3.8023,3.2193
2018,7,PECO,7.79,7.001,0.789,252.006,1.272966,9.9164,8.912,1.0044,129,0.0077519379844961,2.987,2.529,3.8023,3.2193
2018,7,PECO,8.29,7.001,1.289,252.006,1.272966,10.5529,8.912,1.6409,129,0.0077519379844961,2.987,2.529,3.8023,3.2193
2018,7,PECO,11.49,7.001,4.489,252.006,1.272966,14.6264,8.912,5.7143,129,0.0077519379844961,2.987,2.529,3.8023,3.2193
2018,7,PECO,8.39,7.001,1.389,252.006,1.272966,10.6802,8.912,1.7681,129,0.0077519379844961,2.987,2.529,3.8023,3.2193
2018,7,PECO,7.79,7.001,0.789,252.006,1.272966,9.9164,8.912,1.0044,129,0.0077519379844961,2.987,2.529,3.8023,3.2193
2018,7,PECO,7.69,7.001,0.689,252.006,1.272966,9.7891,8.912,0.8771,129,0.0077519379844961,2.987,2.529,3.8023,3.2193
2018,7,PECO,8.99,7.001,1.989,252.006,1.272966,11.444,8.912,2.5319,129,0.0077519379844961,2.987,2.529,3.8023,3.2193
2018,7,PECO,6.87,7.001,-0.131,252.006,1.272966,8.7453,8.912,-0.1668,129,0.0077519379844961,2.987,2.529,3.8023,3.2193
2018,7,PECO,8.14,7.001,1.139,252.006,1.272966,10.3619,8.912,1.4499,129,0.0077519379844961,2.987,2.529,3.8023,3.2193
2018,7,PECO,8.76,7.001,1.759,252.006,1.272966,11.1512,8.912,2.2391,129,0.0077519379844961,2.987,2.529,3.8023,3.2193
2018,7,PECO,9.02,7.001,2.019,252.006,1.272966,11.4822,8.912,2.5701,129,0.0077519379844961,2.987,2.529,3.8023,3.2193
2018,7,PECO,13.49,7.001,6.489,252.006,1.272966,17.1723,8.912,8.2603,129,0.0077519379844961,2.987,2.529,3.8023,3.2193
2018,7,PECO,13.19,7.001,6.189,252.006,1.272966,16.7904,8.912,7.8784,129,0.0077519379844961,2.987,2.529,3.8023,3.2193
2018,7,PECO,11.59,7.001,4.589,252.006,1.272966,14.7537,8.912,5.8416,129,0.0077519379844961,2.987,2.529,3.8023,3.2193
2018,7,PECO,10.49,7.001,3.489,252.006,1.272966,13.3534,8.912,4.4414,129,0.0077519379844961,2.987,2.529,3.8023,3.2193
2018,7,PECO,8.19,7.001,1.189,252.006,1.272966,10.4256,8.912,1.5136,129,0.0077519379844961,2.987,2.529,3.8023,3.2193
2018,7,PECO,6.9,7.001,-0.101,252.006,1.272966,8.7835,8.912,-0.1286,129,0.0077519379844961,2.987,2.529,3.8023,3.2193
2018,7,PECO,8.99,7.001,1.989,252.006,1.272966,11.444,8.912,2.5319,129,0.0077519379844961,2.987,2.529,3.8023,3.2193
2018,7,PECO,9.09,7.001,2.089,252.006,1.272966,11.5713,8.912,2.6592,129,0.0077519379844961,2.987,2.529,3.8023,3.2193
2018,7,PECO,9.09,7.001,2.089,252.006,1.272966,11.5713,8.912,2.6592,129,0.0077519379844961,2.987,2.529,3.8023,3.2193
2018,7,PECO,8.59,7.001,1.589,252.006,1.272966,10.9348,8.912,2.0227,129,0.0077519379844961,2.987,2.529,3.8023,3.2193
2018,7,PECO,8.69,7.001,1.689,252.006,1.272966,11.0621,8.912,2.15,129,0.0077519379844961,2.987,2.529,3.8023,3.2193
2018,7,PECO,8.79,7.001,1.789,252.006,1.272966,11.1894,8.912,2.2773,129,0.0077519379844961,2.987,2.529,3.8023,3.2193
2018,7,PECO,8.89,7.001,1.889,252.006,1.272966,11.3167,8.912,2.4046,129,0.0077519379844961,2.987,2.529,3.8023,3.2193
2018,7,PECO,8.49,7.001,1.489,252.006,1.272966,10.8075,8.912,1.8954,129,0.0077519379844961,2.987,2.529,3.8023,3.2193
2018,7,PECO,8.59,7.001,1.589,252.006,1.272966,10.9348,8.912,2.0227,129,0.0077519379844961,2.987,2.529,3.8023,3.2193
2018,7,PECO,8.9,7.001,1.899,252.006,1.272966,11.3294,8.912,2.4174,129,0.0077519379844961,2.987,2.529,3.8023,3.2193
2018,7,PECO,6.9,7.001,-0.101,252.006,1.272966,8.7835,8.912,-0.1286,129,0.0077519379844961,2.987,2.529,3.8023,3.2193
2018,7,PECO,7.7,7.001,0.699,252.006,1.272966,9.8018,8.912,0.8898,129,0.0077519379844961,2.987,2.529,3.8023,3.2193
2018,7,PECO,7.95,7.001,0.949,252.006,1.272966,10.1201,8.912,1.208,129,0.0077519379844961,2.987,2.529,3.8023,3.2193
2018,7,PECO,6.99,7.001,-0.011,252.006,1.272966,8.898,8.912,-0.014,129,0.0077519379844961,2.987,2.529,3.8023,3.2193
2018,7,PECO,7.19,7.001,0.189,252.006,1.272966,9.1526,8.912,0.2406,129,0.0077519379844961,2.987,2.529,3.8023,3.2193
2018,7,PECO,8.09,7.001,1.089,252.006,1.272966,10.2983,8.912,1.3863,129,0.0077519379844961,2.987,2.529,3.8023,3.2193
2018,7,PECO,7.59,7.001,0.589,252.006,1.272966,9.6618,8.912,0.7498,129,0.0077519379844961,2.987,2.529,3.8023,3.2193
2018,7,PECO,8.6,7.001,1.599,252.006,1.272966,10.9475,8.912,2.0355,129,0.0077519379844961,2.987,2.529,3.8023,3.2193
2018,7,PECO,8.99,7.001,1.989,252.006,1.272966,11.444,8.912,2.5319,129,0.0077519379844961,2.987,2.529,3.8023,3.2193
2018,7,PECO,9.79,7.001,2.789,252.006,1.272966,12.4623,8.912,3.5503,129,0.0077519379844961,2.987,2.529,3.8023,3.2193
2018,7,PECO,7.29,7.001,0.289,252.006,1.272966,9.2799,8.912,0.3679,129,0.0077519379844961,2.987,2.529,3.8023,3.2193
2018,7,PECO,10.55,7.001,3.549,252.006,1.272966,13.4298,8.912,4.5178,129,0.0077519379844961,2.987,2.529,3.8023,3.2193
2018,7,PECO,6.79,7.001,-0.211,252.006,1.272966,8.6434,8.912,-0.2686,129,0.0077519379844961,2.987,2.529,3.8023,3.2193
2018,7,PECO,10.09,7.001,3.089,252.006,1.272966,12.8442,8.912,3.9322,129,0.0077519379844961,2.987,2.529,3.8023,3.2193
2018,7,PECO,8.78,7.001,1.779,252.006,1.272966,11.1766,8.912,2.2646,129,0.0077519379844961,2.987,2.529,3.8023,3.2193
2018,7,PECO,8.5,7.001,1.499,252.006,1.272966,10.8202,8.912,1.9082,129,0.0077519379844961,2.987,2.529,3.8023,3.2193
2018,7,PECO,9.78,7.001,2.779,252.006,1.272966,12.4496,8.912,3.5376,129,0.0077519379844961,2.987,2.529,3.8023,3.2193
2018,7,PECO,8.0,7.001,0.999,252.006,1.272966,10.1837,8.912,1.2717,129,0.0077519379844961,2.987,2.529,3.8023,3.2193
2018,7,PECO,8.3,7.001,1.299,252.006,1.272966,10.5656,8.912,1.6536,129,0.0077519379844961,2.987,2.529,3.8023,3.2193
2018,7,PECO,8.9,7.001,1.899,252.006,1.272966,11.3294,8.912,2.4174,129,0.0077519379844961,2.987,2.529,3.8023,3.2193
2018,7,PECO,7.99,7.001,0.989,252.006,1.272966,10.171,8.912,1.259,129,0.0077519379844961,2.987,2.529,3.8023,3.2193
2018,7,PECO,8.79,7.001,1.789,252.006,1.272966,11.1894,8.912,2.2773,129,0.0077519379844961,2.987,2.529,3.8023,3.2193
2018,7,PECO,9.29,7.001,2.289,252.006,1.272966,11.8259,8.912,2.9138,129,0.0077519379844961,2.987,2.529,3.8023,3.2193
2018,7,PECO,7.39,7.001,0.389,252.006,1.272966,9.4072,8.912,0.4952,129,0.0077519379844961,2.987,2.529,3.8023,3.2193
2018,7,PECO,7.29,7.001,0.289,252.006,1.272966,9.2799,8.912,0.3679,129,0.0077519379844961,2.987,2.529,3.8023,3.2193
2018,7,PECO,7.09,7.001,0.089,252.006,1.272966,9.0253,8.912,0.1133,129,0.0077519379844961,2.987,2.529,3.8023,3.2193
