Year,Month,EDC,price,PTC,markup,CPI,inflation_factor,real_price,real_PTC,real_markup
2020,2,PPL,8.09,6.8365,1.2535,258.678,1.240133,10.0327,8.4782,1.5545
2020,2,PPL,8.09,6.8365,1.2535,258.678,1.240133,10.0327,8.4782,1.5545
2020,2,PPL,8.39,6.8365,1.5535,258.678,1.240133,10.4047,8.4782,1.9265
2020,2,PPL,9.19,6.8365,2.3535,258.678,1.240133,11.3968,8.4782,2.9187
2020,2,PPL,9.49,6.8365,2.6535,258.678,1.240133,11.7689,8.4782,3.2907
2020,3,APS,6.45,5.952,0.498,258.115,1.242837,8.0163,7.3974,0.6189
2020,3,APS,6.55,5.952,0.598,258.115,1.242837,8.1406,7.3974,0.7432
2020,3,APS,6.65,5.952,0.698,258.115,1.242837,8.2649,7.3974,0.8675
2020,3,APS,8.9,5.952,2.948,258.115,1.242837,11.0613,7.3974,3.6639
2020,3,APS,11.07,5.952,5.118,258.115,1.242837,13.7582,7.3974,6.3608
2020,3,APS,5.8,5.952,-0.152,258.115,1.242837,7.2085,7.3974,-0.1889
2020,3,APS,6.8,5.952,0.848,258.115,1.242837,8.4513,7.3974,1.0539
2020,3,APS,10.1,5.952,4.148,258.115,1.242837,12.5527,7.3974,5.1553
2020,3,APS,7.6,5.952,1.648,258.115,1.242837,9.4456,7.3974,2.0482
2020,3,APS,8.4,5.952,2.448,258.115,1.242837,10.4398,7.3974,3.0425
2020,3,APS,12.1,5.952,6.148,258.115,1.242837,15.0383,7.3974,7.641
2020,3,APS,9.69,5.952,3.738,258.115,1.242837,12.0431,7.3974,4.6457
2020,3,APS,8.29,5.952,2.338,258.115,1.242837,10.3031,7.3974,2.9058
2020,3,APS,7.79,5.952,1.838,258.115,1.242837,9.6817,7.3974,2.2843
2020,3,APS,7.49,5.952,1.538,258.115,1.242837,9.3089,7.3974,1.9115
2020,3,APS,7.19,5.952,1.238,258.115,1.242837,8.936,7.3974,1.5386
2020,3,APS,7.79,5.952,1.838,258.115,1.242837,9.6817,7.3974,2.2843
2020,3,APS,7.09,5.952,1.138,258.115,1.242837,8.8117,7.3974,1.4143
2020,3,APS,7.19,5.952,1.238,258.115,1.242837,8.936,7.3974,1.5386
2020,3,APS,7.49,5.952,1.538,258.115,1.242837,9.3089,7.3974,1.9115
2020,3,APS,7.79,5.952,1.838,258.115,1.242837,9.6817,7.3974,2.2843
2020,3,APS,7.79,5.952,1.838,258.115,1.242837,9.6817,7.3974,2.2843
2020,3,APS,7.39,5.952,1.438,258.115,1.242837,9.1846,7.3974,1.7872
2020,3,APS,7.49,5.952,1.538,258.115,1.242837,9.3089,7.3974,1.9115
2020,3,APS,7.7,5.952,1.748,258.115,1.242837,9.5698,7.3974,2.1725
2020,3,APS,8.79,5.952,2.838,258.115,1.242837,10.9245,7.3974,3.5272
2020,3,APS,8.99,5.952,3.038,258.115,1.242837,11.1731,7.3974,3.7757
2020,3,APS,8.99,5.952,3.038,258.115,1.242837,11.1731,7.3974,3.7757
2020,3,APS,7.9,5.952,1.948,258.115,1.242837,9.8184,7.3974,2.421
2020,3,APS,7.02,5.952,1.068,258.115,1.242837,8.7247,7.3974,1.3274
2020,3,APS,6.95,5.952,0.998,258.115,1.242837,8.6377,7.3974,1.2404
2020,3,APS,7.17,5.952,1.218,258.115,1.242837,8.9111,7.3974,1.5138
2020,3,APS,5.99,5.952,0.038,258.115,1.242837,7.4446,7.3974,0.0472
2020,3,APS,5.98,5.952,0.028,258.115,1.242837,7.4322,7.3974,0.0348
2020,3,APS,7.58,5.952,1.628,258.115,1.242837,9.4207,7.3974,2.0233
2020,3,APS,7.23,5.952,1.278,258.115,1.242837,8.9857,7.3974,1.5883
2020,3,APS,7.231,5.952,1.279,258.115,1.242837,8.987,7.3974,1.5896
2020,3,APS,7.127,5.952,1.175,258.115,1.242837,8.8577,7.3974,1.4603
2020,3,APS,7.5,5.952,1.548,258.115,1.242837,9.3213,7.3974,1.9239
2020,3,APS,7.1,5.952,1.148,258.115,1.242837,8.8241,7.3974,1.4268
2020,3,APS,4.8,5.952,-1.152,258.115,1.242837,5.9656,7.3974,-1.4317
2020,3,APS,4.9,5.952,-1.052,258.115,1.242837,6.0899,7.3974,-1.3075
2020,3,APS,5.05,5.952,-0.902,258.115,1.242837,6.2763,7.3974,-1.121
2020,3,APS,8.9,5.952,2.948,258.115,1.242837,11.0613,7.3974,3.6639
2020,3,APS,9.8,5.952,3.848,258.115,1.242837,12.1798,7.3974,4.7824
2020,3,APS,5.9,5.952,-0.052,258.115,1.242837,7.3327,7.3974,-0.0646
2020,3,APS,5.5,5.952,-0.452,258.115,1.242837,6.8356,7.3974,-0.5618
2020,3,APS,9.2,5.952,3.248,258.115,1.242837,11.4341,7.3974,4.0367
2020,3,APS,5.8,5.952,-0.152,258.115,1.242837,7.2085,7.3974,-0.1889
2020,3,APS,8.1,5.952,2.148,258.115,1.242837,10.067,7.3974,2.6696
2020,3,APS,10.7,5.952,4.748,258.115,1.242837,13.2984,7.3974,5.901
2020,3,APS,6.09,5.952,0.138,258.115,1.242837,7.5689,7.3974,0.1715
2020,3,APS,6.49,5.952,0.538,258.115,1.242837,8.066,7.3974,0.6686
2020,3,APS,7.19,5.952,1.238,258.115,1.242837,8.936,7.3974,1.5386
2020,3,APS,11.99,5.952,6.038,258.115,1.242837,14.9016,7.3974,7.5043
2020,3,APS,5.99,5.952,0.038,258.115,1.242837,7.4446,7.3974,0.0472
2020,3,APS,5.89,5.952,-0.062,258.115,1.242837,7.3203,7.3974,-0.0771
2020,3,APS,7.39,5.952,1.438,258.115,1.242837,9.1846,7.3974,1.7872
2020,3,APS,6.39,5.952,0.438,258.115,1.242837,7.9417,7.3974,0.5444
2020,3,APS,5.59,5.952,-0.362,258.115,1.242837,6.9475,7.3974,-0.4499
2020,3,APS,5.89,5.952,-0.062,258.115,1.242837,7.3203,7.3974,-0.0771
2020,3,APS,5.99,5.952,0.038,258.115,1.242837,7.4446,7.3974,0.0472
2020,3,APS,6.29,5.952,0.338,258.115,1.242837,7.8174,7.3974,0.4201
2020,3,APS,6.69,5.952,0.738,258.115,1.242837,8.3146,7.3974,0.9172
2020,3,APS,6.09,5.952,0.138,258.115,1.242837,7.5689,7.3974,0.1715
2020,3,APS,6.29,5.952,0.338,258.115,1.242837,7.8174,7.3974,0.4201
2020,3,APS,5.9,5.952,-0.052,258.115,1.242837,7.3327,7.3974,-0.0646
2020,3,APS,7.29,5.952,1.338,258.115,1.242837,9.0603,7.3974,1.6629
2020,3,APS,7.39,5.952,1.438,258.115,1.242837,9.1846,7.3974,1.7872
2020,3,APS,7.49,5.952,1.538,258.115,1.242837,9.3089,7.3974,1.9115
2020,3,APS,5.2,5.952,-0.752,258.115,1.242837,6.4628,7.3974,-0.9346
2020,3,APS,8.9,5.952,2.948,258.115,1.242837,11.0613,7.3974,3.6639
2020,3,APS,7.4,5.952,1.448,258.115,1.242837,9.197,7.3974,1.7996
2020,3,APS,5.22,5.952,-0.732,258.115,1.242837,6.4876,7.3974,-0.9098
2020,3,APS,5.6,5.952,-0.352,258.115,1.242837,6.9599,7.3974,-0.4375
2020,3,APS,5.77,5.952,-0.182,258.115,1.242837,7.1712,7.3974,-0.2262
2020,3,APS,5.94,5.952,-0.012,258.115,1.242837,7.3825,7.3974,-0.0149
2020,3,APS,5.38,5.952,-0.572,258.115,1.242837,6.6865,7.3974,-0.7109
2020,3,APS,6.38,5.952,0.428,258.115,1.242837,7.9293,7.3974,0.5319
2020,3,APS,4.18,5.952,-1.772,258.115,1.242837,5.1951,7.3974,-2.2023
2020,3,APS,4.74,5.952,-1.212,258.115,1.242837,5.891,7.3974,-1.5063
2020,3,APS,5.69,5.952,-0.262,258.115,1.242837,7.0717,7.3974,-0.3256
2020,3,APS,6.5,5.952,0.548,258.115,1.242837,8.0784,7.3974,0.6811
2020,3,APS,5.8,5.952,-0.152,258.115,1.242837,7.2085,7.3974,-0.1889
2020,3,DUQ,6.59,6.7533,-0.1633,258.115,1.242837,8.1903,8.3933,-0.203
2020,3,DUQ,6.69,6.7533,-0.0633,258.115,1.242837,8.3146,8.3933,-0.0787
2020,3,DUQ,6.85,6.7533,0.0967,258.115,1.242837,8.5134,8.3933,0.1201
2020,3,DUQ,8.9,6.7533,2.1467,258.115,1.242837,11.0613,8.3933,2.668
2020,3,DUQ,10.31,6.7533,3.5567,258.115,1.242837,12.8137,8.3933,4.4204
2020,3,DUQ,7.72,6.7533,0.9667,258.115,1.242837,9.5947,8.3933,1.2014
2020,3,DUQ,6.0,6.7533,-0.7533,258.115,1.242837,7.457,8.3933,-0.9363
2020,3,DUQ,8.29,6.7533,1.5367,258.115,1.242837,10.3031,8.3933,1.9098
2020,3,DUQ,9.5,6.7533,2.7467,258.115,1.242837,11.807,8.3933,3.4137
2020,3,DUQ,11.9,6.7533,5.1467,258.115,1.242837,14.7898,8.3933,6.3965
2020,3,DUQ,6.99,6.7533,0.2367,258.115,1.242837,8.6874,8.3933,0.2941
2020,3,DUQ,6.39,6.7533,-0.3633,258.115,1.242837,7.9417,8.3933,-0.4516
2020,3,DUQ,7.19,6.7533,0.4367,258.115,1.242837,8.936,8.3933,0.5427
2020,3,DUQ,6.49,6.7533,-0.2633,258.115,1.242837,8.066,8.3933,-0.3273
2020,3,DUQ,7.49,6.7533,0.7367,258.115,1.242837,9.3089,8.3933,0.9156
2020,3,DUQ,12.87,6.7533,6.1167,258.115,1.242837,15.9953,8.3933,7.602
2020,3,DUQ,7.19,6.7533,0.4367,258.115,1.242837,8.936,8.3933,0.5427
2020,3,DUQ,7.09,6.7533,0.3367,258.115,1.242837,8.8117,8.3933,0.4184
2020,3,DUQ,8.99,6.7533,2.2367,258.115,1.242837,11.1731,8.3933,2.7798
2020,3,DUQ,6.99,6.7533,0.2367,258.115,1.242837,8.6874,8.3933,0.2941
2020,3,DUQ,7.19,6.7533,0.4367,258.115,1.242837,8.936,8.3933,0.5427
2020,3,DUQ,7.49,6.7533,0.7367,258.115,1.242837,9.3089,8.3933,0.9156
2020,3,DUQ,7.49,6.7533,0.7367,258.115,1.242837,9.3089,8.3933,0.9156
2020,3,DUQ,8.29,6.7533,1.5367,258.115,1.242837,10.3031,8.3933,1.9098
2020,3,DUQ,8.29,6.7533,1.5367,258.115,1.242837,10.3031,8.3933,1.9098
2020,3,DUQ,6.61,6.7533,-0.1433,258.115,1.242837,8.2152,8.3933,-0.1781
2020,3,DUQ,7.75,6.7533,0.9967,258.115,1.242837,9.632,8.3933,1.2387
2020,3,DUQ,7.97,6.7533,1.2167,258.115,1.242837,9.9054,8.3933,1.5121
2020,3,DUQ,8.1,6.7533,1.3467,258.115,1.242837,10.067,8.3933,1.6737
2020,3,DUQ,7.79,6.7533,1.0367,258.115,1.242837,9.6817,8.3933,1.2884
2020,3,DUQ,7.89,6.7533,1.1367,258.115,1.242837,9.806,8.3933,1.4127
2020,3,DUQ,8.4,6.7533,1.6467,258.115,1.242837,10.4398,8.3933,2.0465
2020,3,DUQ,9.79,6.7533,3.0367,258.115,1.242837,12.1674,8.3933,3.7741
2020,3,DUQ,9.89,6.7533,3.1367,258.115,1.242837,12.2917,8.3933,3.8984
2020,3,DUQ,9.89,6.7533,3.1367,258.115,1.242837,12.2917,8.3933,3.8984
2020,3,DUQ,7.1,6.7533,0.3467,258.115,1.242837,8.8241,8.3933,0.4309
2020,3,DUQ,8.9,6.7533,2.1467,258.115,1.242837,11.0613,8.3933,2.668
2020,3,DUQ,8.5,6.7533,1.7467,258.115,1.242837,10.5641,8.3933,2.1708
2020,3,DUQ,6.99,6.7533,0.2367,258.115,1.242837,8.6874,8.3933,0.2941
2020,3,DUQ,9.99,6.7533,3.2367,258.115,1.242837,12.4159,8.3933,4.0227
2020,3,DUQ,6.81,6.7533,0.0567,258.115,1.242837,8.4637,8.3933,0.0704
2020,3,DUQ,7.25,6.7533,0.4967,258.115,1.242837,9.0106,8.3933,0.6173
2020,3,DUQ,7.45,6.7533,0.6967,258.115,1.242837,9.2591,8.3933,0.8658
2020,3,DUQ,6.59,6.7533,-0.1633,258.115,1.242837,8.1903,8.3933,-0.203
2020,3,DUQ,6.88,6.7533,0.1267,258.115,1.242837,8.5507,8.3933,0.1574
2020,3,DUQ,8.18,6.7533,1.4267,258.115,1.242837,10.1664,8.3933,1.7731
2020,3,DUQ,5.34,6.7533,-1.4133,258.115,1.242837,6.6368,8.3933,-1.7565
2020,3,DUQ,6.08,6.7533,-0.6733,258.115,1.242837,7.5565,8.3933,-0.8368
2020,3,DUQ,6.58,6.7533,-0.1733,258.115,1.242837,8.1779,8.3933,-0.2154
2020,3,DUQ,8.49,6.7533,1.7367,258.115,1.242837,10.5517,8.3933,2.1584
2020,3,DUQ,8.59,6.7533,1.8367,258.115,1.242837,10.676,8.3933,2.2827
2020,3,DUQ,8.2,6.7533,1.4467,258.115,1.242837,10.1913,8.3933,1.798
2020,3,DUQ,7.5,6.7533,0.7467,258.115,1.242837,9.3213,8.3933,0.928
2020,3,DUQ,8.3,6.7533,1.5467,258.115,1.242837,10.3156,8.3933,1.9223
2020,3,DUQ,6.69,6.7533,-0.0633,258.115,1.242837,8.3146,8.3933,-0.0787
2020,3,DUQ,6.51,6.7533,-0.2433,258.115,1.242837,8.0909,8.3933,-0.3024
2020,3,DUQ,6.77,6.7533,0.0167,258.115,1.242837,8.414,8.3933,0.0207
2020,3,DUQ,6.9,6.7533,0.1467,258.115,1.242837,8.5756,8.3933,0.1823
2020,3,DUQ,6.66,6.7533,-0.0933,258.115,1.242837,8.2773,8.3933,-0.116
2020,3,DUQ,6.6,6.7533,-0.1533,258.115,1.242837,8.2027,8.3933,-0.1906
2020,3,DUQ,6.97,6.7533,0.2167,258.115,1.242837,8.6626,8.3933,0.2693
2020,3,DUQ,6.03,6.7533,-0.7233,258.115,1.242837,7.4943,8.3933,-0.899
2020,3,DUQ,6.89,6.7533,0.1367,258.115,1.242837,8.5632,8.3933,0.1699
2020,3,DUQ,7.16,6.7533,0.4067,258.115,1.242837,8.8987,8.3933,0.5054
2020,3,DUQ,6.42,6.7533,-0.3333,258.115,1.242837,7.979,8.3933,-0.4143
2020,3,DUQ,6.14,6.7533,-0.6133,258.115,1.242837,7.631,8.3933,-0.7623
2020,3,DUQ,6.59,6.7533,-0.1633,258.115,1.242837,8.1903,8.3933,-0.203
2020,3,DUQ,6.69,6.7533,-0.0633,258.115,1.242837,8.3146,8.3933,-0.0787
2020,3,DUQ,6.85,6.7533,0.0967,258.115,1.242837,8.5134,8.3933,0.1201
2020,3,DUQ,8.9,6.7533,2.1467,258.115,1.242837,11.0613,8.3933,2.668
2020,3,DUQ,9.5,6.7533,2.7467,258.115,1.242837,11.807,8.3933,3.4137
2020,3,DUQ,11.9,6.7533,5.1467,258.115,1.242837,14.7898,8.3933,6.3965
2020,3,DUQ,6.99,6.7533,0.2367,258.115,1.242837,8.6874,8.3933,0.2941
2020,3,DUQ,6.39,6.7533,-0.3633,258.115,1.242837,7.9417,8.3933,-0.4516
2020,3,DUQ,7.19,6.7533,0.4367,258.115,1.242837,8.936,8.3933,0.5427
2020,3,DUQ,6.49,6.7533,-0.2633,258.115,1.242837,8.066,8.3933,-0.3273
2020,3,DUQ,7.49,6.7533,0.7367,258.115,1.242837,9.3089,8.3933,0.9156
2020,3,DUQ,12.87,6.7533,6.1167,258.115,1.242837,15.9953,8.3933,7.602
2020,3,DUQ,7.1,6.7533,0.3467,258.115,1.242837,8.8241,8.3933,0.4309
2020,3,DUQ,8.9,6.7533,2.1467,258.115,1.242837,11.0613,8.3933,2.668
2020,3,DUQ,8.5,6.7533,1.7467,258.115,1.242837,10.5641,8.3933,2.1708
2020,3,DUQ,6.99,6.7533,0.2367,258.115,1.242837,8.6874,8.3933,0.2941
2020,3,DUQ,9.99,6.7533,3.2367,258.115,1.242837,12.4159,8.3933,4.0227
2020,3,DUQ,6.81,6.7533,0.0567,258.115,1.242837,8.4637,8.3933,0.0704
2020,3,DUQ,7.25,6.7533,0.4967,258.115,1.242837,9.0106,8.3933,0.6173
2020,3,DUQ,7.45,6.7533,0.6967,258.115,1.242837,9.2591,8.3933,0.8658
2020,3,DUQ,8.2,6.7533,1.4467,258.115,1.242837,10.1913,8.3933,1.798
2020,3,DUQ,7.5,6.7533,0.7467,258.115,1.242837,9.3213,8.3933,0.928
2020,3,DUQ,8.3,6.7533,1.5467,258.115,1.242837,10.3156,8.3933,1.9223
2020,3,DUQ,6.59,6.7533,-0.1633,258.115,1.242837,8.1903,8.3933,-0.203
2020,3,DUQ,6.69,6.7533,-0.0633,258.115,1.242837,8.3146,8.3933,-0.0787
2020,3,DUQ,6.85,6.7533,0.0967,258.115,1.242837,8.5134,8.3933,0.1201
2020,3,DUQ,8.9,6.7533,2.1467,258.115,1.242837,11.0613,8.3933,2.668
2020,3,DUQ,9.5,6.7533,2.7467,258.115,1.242837,11.807,8.3933,3.4137
2020,3,DUQ,11.9,6.7533,5.1467,258.115,1.242837,14.7898,8.3933,6.3965
2020,3,DUQ,6.99,6.7533,0.2367,258.115,1.242837,8.6874,8.3933,0.2941
2020,3,DUQ,6.39,6.7533,-0.3633,258.115,1.242837,7.9417,8.3933,-0.4516
2020,3,DUQ,7.19,6.7533,0.4367,258.115,1.242837,8.936,8.3933,0.5427
2020,3,DUQ,6.49,6.7533,-0.2633,258.115,1.242837,8.066,8.3933,-0.3273
2020,3,DUQ,7.49,6.7533,0.7367,258.115,1.242837,9.3089,8.3933,0.9156
2020,3,DUQ,12.87,6.7533,6.1167,258.115,1.242837,15.9953,8.3933,7.602
2020,3,DUQ,7.1,6.7533,0.3467,258.115,1.242837,8.8241,8.3933,0.4309
2020,3,DUQ,8.9,6.7533,2.1467,258.115,1.242837,11.0613,8.3933,2.668
2020,3,DUQ,6.99,6.7533,0.2367,258.115,1.242837,8.6874,8.3933,0.2941
2020,3,DUQ,9.99,6.7533,3.2367,258.115,1.242837,12.4159,8.3933,4.0227
2020,3,DUQ,6.81,6.7533,0.0567,258.115,1.242837,8.4637,8.3933,0.0704
2020,3,DUQ,7.25,6.7533,0.4967,258.115,1.242837,9.0106,8.3933,0.6173
2020,3,DUQ,7.45,6.7533,0.6967,258.115,1.242837,9.2591,8.3933,0.8658
2020,3,METED,5.15,5.39,-0.24,258.115,1.242837,6.4006,6.6989,-0.2983
2020,3,METED,5.25,5.39,-0.14,258.115,1.242837,6.5249,6.6989,-0.174
2020,3,METED,5.65,5.39,0.26,258.115,1.242837,7.022,6.6989,0.3231
2020,3,METED,8.9,5.39,3.51,258.115,1.242837,11.0613,6.6989,4.3624
2020,3,METED,10.43,5.39,5.04,258.115,1.242837,12.9628,6.6989,6.2639
2020,3,METED,6.85,5.39,1.46,258.115,1.242837,8.5134,6.6989,1.8145
2020,3,METED,5.3,5.39,-0.09,258.115,1.242837,6.587,6.6989,-0.1119
2020,3,METED,9.6,5.39,4.21,258.115,1.242837,11.9312,6.6989,5.2323
2020,3,METED,6.9,5.39,1.51,258.115,1.242837,8.5756,6.6989,1.8767
2020,3,METED,8.2,5.39,2.81,258.115,1.242837,10.1913,6.6989,3.4924
2020,3,METED,10.8,5.39,5.41,258.115,1.242837,13.4226,6.6989,6.7238
2020,3,METED,6.29,5.39,0.9,258.115,1.242837,7.8174,6.6989,1.1186
2020,3,METED,5.39,5.39,0.0,258.115,1.242837,6.6989,6.6989,0.0
2020,3,METED,6.29,5.39,0.9,258.115,1.242837,7.8174,6.6989,1.1186
2020,3,METED,5.79,5.39,0.4,258.115,1.242837,7.196,6.6989,0.4971
2020,3,METED,6.19,5.39,0.8,258.115,1.242837,7.6932,6.6989,0.9943
2020,3,METED,7.39,5.39,2.0,258.115,1.242837,9.1846,6.6989,2.4857
2020,3,METED,6.69,5.39,1.3,258.115,1.242837,8.3146,6.6989,1.6157
2020,3,METED,6.49,5.39,1.1,258.115,1.242837,8.066,6.6989,1.3671
2020,3,METED,7.39,5.39,2.0,258.115,1.242837,9.1846,6.6989,2.4857
2020,3,METED,6.59,5.39,1.2,258.115,1.242837,8.1903,6.6989,1.4914
2020,3,METED,6.29,5.39,0.9,258.115,1.242837,7.8174,6.6989,1.1186
2020,3,METED,6.49,5.39,1.1,258.115,1.242837,8.066,6.6989,1.3671
2020,3,METED,6.59,5.39,1.2,258.115,1.242837,8.1903,6.6989,1.4914
2020,3,METED,7.09,5.39,1.7,258.115,1.242837,8.8117,6.6989,2.1128
2020,3,METED,7.49,5.39,2.1,258.115,1.242837,9.3089,6.6989,2.61
2020,3,METED,6.99,5.39,1.6,258.115,1.242837,8.6874,6.6989,1.9885
2020,3,METED,7.09,5.39,1.7,258.115,1.242837,8.8117,6.6989,2.1128
2020,3,METED,5.9,5.39,0.51,258.115,1.242837,7.3327,6.6989,0.6338
2020,3,METED,7.79,5.39,2.4,258.115,1.242837,9.6817,6.6989,2.9828
2020,3,METED,7.89,5.39,2.5,258.115,1.242837,9.806,6.6989,3.1071
2020,3,METED,7.99,5.39,2.6,258.115,1.242837,9.9303,6.6989,3.2314
2020,3,METED,5.8,5.39,0.41,258.115,1.242837,7.2085,6.6989,0.5096
2020,3,METED,8.3,5.39,2.91,258.115,1.242837,10.3156,6.6989,3.6167
2020,3,METED,6.9,5.39,1.51,258.115,1.242837,8.5756,6.6989,1.8767
2020,3,METED,6.49,5.39,1.1,258.115,1.242837,8.066,6.6989,1.3671
2020,3,METED,9.99,5.39,4.6,258.115,1.242837,12.4159,6.6989,5.7171
2020,3,METED,6.2,5.39,0.81,258.115,1.242837,7.7056,6.6989,1.0067
2020,3,METED,6.46,5.39,1.07,258.115,1.242837,8.0287,6.6989,1.3298
2020,3,METED,6.57,5.39,1.18,258.115,1.242837,8.1654,6.6989,1.4665
2020,3,METED,6.21,5.39,0.82,258.115,1.242837,7.718,6.6989,1.0191
2020,3,METED,9.9,5.39,4.51,258.115,1.242837,12.3041,6.6989,5.6052
2020,3,METED,5.28,5.39,-0.11,258.115,1.242837,6.5622,6.6989,-0.1367
2020,3,METED,9.18,5.39,3.79,258.115,1.242837,11.4092,6.6989,4.7104
2020,3,METED,6.68,5.39,1.29,258.115,1.242837,8.3022,6.6989,1.6033
2020,3,METED,7.4,5.39,2.01,258.115,1.242837,9.197,6.6989,2.4981
2020,3,METED,7.6,5.39,2.21,258.115,1.242837,9.4456,6.6989,2.7467
2020,3,METED,8.0,5.39,2.61,258.115,1.242837,9.9427,6.6989,3.2438
2020,3,METED,4.59,5.39,-0.8,258.115,1.242837,5.7046,6.6989,-0.9943
2020,3,METED,5.14,5.39,-0.25,258.115,1.242837,6.3882,6.6989,-0.3107
2020,3,METED,6.483,5.39,1.093,258.115,1.242837,8.0573,6.6989,1.3584
2020,3,METED,7.69,5.39,2.3,258.115,1.242837,9.5574,6.6989,2.8585
2020,3,METED,7.69,5.39,2.3,258.115,1.242837,9.5574,6.6989,2.8585
2020,3,METED,8.1,5.39,2.71,258.115,1.242837,10.067,6.6989,3.3681
2020,3,METED,6.5,5.39,1.11,258.115,1.242837,8.0784,6.6989,1.3795
2020,3,METED,7.1,5.39,1.71,258.115,1.242837,8.8241,6.6989,2.1253
2020,3,METED,7.8,5.39,2.41,258.115,1.242837,9.6941,6.6989,2.9952
2020,3,METED,5.93,5.39,0.54,258.115,1.242837,7.37,6.6989,0.6711
2020,3,METED,7.0,5.39,1.61,258.115,1.242837,8.6999,6.6989,2.001
2020,3,METED,6.63,5.39,1.24,258.115,1.242837,8.24,6.6989,1.5411
2020,3,METED,6.37,5.39,0.98,258.115,1.242837,7.9169,6.6989,1.218
2020,3,METED,6.74,5.39,1.35,258.115,1.242837,8.3767,6.6989,1.6778
2020,3,METED,6.78,5.39,1.39,258.115,1.242837,8.4264,6.6989,1.7275
2020,3,METED,6.39,5.39,1.0,258.115,1.242837,7.9417,6.6989,1.2428
2020,3,METED,6.15,5.39,0.76,258.115,1.242837,7.6435,6.6989,0.9446
2020,3,METED,6.88,5.39,1.49,258.115,1.242837,8.5507,6.6989,1.8518
2020,3,METED,6.67,5.39,1.28,258.115,1.242837,8.2897,6.6989,1.5908
2020,3,METED,6.97,5.39,1.58,258.115,1.242837,8.6626,6.6989,1.9637
2020,3,METED,6.24,5.39,0.85,258.115,1.242837,7.7553,6.6989,1.0564
2020,3,PECO,5.19,6.595,-1.405,258.115,1.242837,6.4503,8.1965,-1.7462
2020,3,PECO,5.49,6.595,-1.105,258.115,1.242837,6.8232,8.1965,-1.3733
2020,3,PECO,5.89,6.595,-0.705,258.115,1.242837,7.3203,8.1965,-0.8762
2020,3,PECO,8.9,6.595,2.305,258.115,1.242837,11.0613,8.1965,2.8647
2020,3,PECO,9.61,6.595,3.015,258.115,1.242837,11.9437,8.1965,3.7472
2020,3,PECO,7.06,6.595,0.465,258.115,1.242837,8.7744,8.1965,0.5779
2020,3,PECO,6.0,6.595,-0.595,258.115,1.242837,7.457,8.1965,-0.7395
2020,3,PECO,11.4,6.595,4.805,258.115,1.242837,14.1683,8.1965,5.9718
2020,3,PECO,7.9,6.595,1.305,258.115,1.242837,9.8184,8.1965,1.6219
2020,3,PECO,9.1,6.595,2.505,258.115,1.242837,11.3098,8.1965,3.1133
2020,3,PECO,10.8,6.595,4.205,258.115,1.242837,13.4226,8.1965,5.2261
2020,3,PECO,6.19,6.595,-0.405,258.115,1.242837,7.6932,8.1965,-0.5033
2020,3,PECO,5.69,6.595,-0.905,258.115,1.242837,7.0717,8.1965,-1.1248
2020,3,PECO,5.69,6.595,-0.905,258.115,1.242837,7.0717,8.1965,-1.1248
2020,3,PECO,6.29,6.595,-0.305,258.115,1.242837,7.8174,8.1965,-0.3791
2020,3,PECO,6.29,6.595,-0.305,258.115,1.242837,7.8174,8.1965,-0.3791
2020,3,PECO,7.49,6.595,0.895,258.115,1.242837,9.3089,8.1965,1.1123
2020,3,PECO,7.73,6.595,1.135,258.115,1.242837,9.6071,8.1965,1.4106
2020,3,PECO,13.79,6.595,7.195,258.115,1.242837,17.1387,8.1965,8.9422
2020,3,PECO,6.89,6.595,0.295,258.115,1.242837,8.5632,8.1965,0.3666
2020,3,PECO,6.79,6.595,0.195,258.115,1.242837,8.4389,8.1965,0.2424
2020,3,PECO,7.99,6.595,1.395,258.115,1.242837,9.9303,8.1965,1.7338
2020,3,PECO,7.09,6.595,0.495,258.115,1.242837,8.8117,8.1965,0.6152
2020,3,PECO,9.79,6.595,3.195,258.115,1.242837,12.1674,8.1965,3.9709
2020,3,PECO,11.09,6.595,4.495,258.115,1.242837,13.7831,8.1965,5.5866
2020,3,PECO,13.39,6.595,6.795,258.115,1.242837,16.6416,8.1965,8.4451
2020,3,PECO,7.39,6.595,0.795,258.115,1.242837,9.1846,8.1965,0.9881
2020,3,PECO,7.19,6.595,0.595,258.115,1.242837,8.936,8.1965,0.7395
2020,3,PECO,7.59,6.595,0.995,258.115,1.242837,9.4331,8.1965,1.2366
2020,3,PECO,7.89,6.595,1.295,258.115,1.242837,9.806,8.1965,1.6095
2020,3,PECO,6.87,6.595,0.275,258.115,1.242837,8.5383,8.1965,0.3418
2020,3,PECO,8.14,6.595,1.545,258.115,1.242837,10.1167,8.1965,1.9202
2020,3,PECO,8.76,6.595,2.165,258.115,1.242837,10.8873,8.1965,2.6907
2020,3,PECO,9.02,6.595,2.425,258.115,1.242837,11.2104,8.1965,3.0139
2020,3,PECO,12.99,6.595,6.395,258.115,1.242837,16.1445,8.1965,7.9479
2020,3,PECO,11.99,6.595,5.395,258.115,1.242837,14.9016,8.1965,6.7051
2020,3,PECO,10.49,6.595,3.895,258.115,1.242837,13.0374,8.1965,4.8409
2020,3,PECO,8.99,6.595,2.395,258.115,1.242837,11.1731,8.1965,2.9766
