Year,Month,supplier,price,EDC
2018,9,Sperian Energy Corp.,8.48,APS
2018,9,Sperian Energy Corp.,8.58,APS
2018,9,Sperian Energy Corp.,8.98,APS
2018,9,Sperian Energy Corp.,10.45,APS
2018,9,"Stream Energy Pennsylvania, LLC",6.65,APS
2018,9,"Stream Energy Pennsylvania, LLC",8.19,APS
2018,9,"Stream Energy Pennsylvania, LLC",9.42,APS
2018,9,Titan Gas & Power,7.5,APS
2018,9,Titan Gas & Power,7.61,APS
2018,9,Titan Gas & Power,7.91,APS
2018,9,Titan Gas & Power,7.99,APS
2018,9,Titan Gas & Power,8.39,APS
2018,9,Titan Gas & Power,8.79,APS
2018,9,Titan Gas & Power,9.19,APS
2018,9,Titan Gas & Power,9.29,APS
2018,9,Titan Gas & Power,9.49,APS
2018,9,WGL Energy,6.19,APS
2018,9,WGL Energy,6.89,APS
2018,9,AEP Energy,8.29,DUQ
2018,9,AEP Energy,8.35,DUQ
2018,9,AEP Energy,8.39,DUQ
2018,9,Agway Energy Services,7.72,DUQ
2018,9,Agway Energy Services,7.9,DUQ
2018,9,Agway Energy Services,10.31,DUQ
2018,9,American Power & Gas of PA,6.49,DUQ
2018,9,American Power & Gas of PA,9.49,DUQ
2018,9,BlueRock Energy,8.15,DUQ
2018,9,BlueRock Energy,8.3,DUQ
2018,9,Cirro Energy,7.19,DUQ
2018,9,CleanChoice Energy,11.4,DUQ
2018,9,CleanChoice Energy,11.9,DUQ
2018,9,Clearview Energy,8.19,DUQ
2018,9,Clearview Energy,8.79,DUQ
2018,9,Community Energy,12.87,DUQ
2018,9,Constellation Energy,8.29,DUQ
2018,9,Constellation Energy,8.89,DUQ
2018,9,Constellation Energy,9.19,DUQ
2018,9,Direct Energy,6.61,DUQ
2018,9,Direct Energy,7.75,DUQ
2018,9,Direct Energy,7.97,DUQ
2018,9,Direct Energy,8.1,DUQ
2018,9,Direct Energy,8.39,DUQ
2018,9,Direct Energy,8.49,DUQ
2018,9,Direct Energy,8.59,DUQ
2018,9,Direct Energy,8.69,DUQ
2018,9,Energy Rewards,9.59,DUQ
2018,9,Green Mountain Energy Company,8.4,DUQ
2018,9,IGS Energy,10.79,DUQ
2018,9,IGS Energy,10.89,DUQ
2018,9,IGS Energy,10.99,DUQ
2018,9,Just Energy,11.89,DUQ
2018,9,Just Energy,11.99,DUQ
2018,9,Just Energy,12.39,DUQ
2018,9,Just Energy,12.49,DUQ
2018,9,Just Energy,12.59,DUQ
2018,9,NRG Home,10.9,DUQ
2018,9,"Palmco Power PA, LLC",7.3,DUQ
2018,9,"Palmco Power PA, LLC",8.4,DUQ
2018,9,"Palmco Power PA, LLC",8.65,DUQ
2018,9,"Public Power, LLC",8.54,DUQ
2018,9,"Public Power, LLC",8.91,DUQ
2018,9,"Public Power, LLC",9.56,DUQ
2018,9,Sperian Energy Corp.,6.59,DUQ
2018,9,"Stream Energy Pennsylvania, LLC",7.95,DUQ
2018,9,"Stream Energy Pennsylvania, LLC",8.78,DUQ
2018,9,"Stream Energy Pennsylvania, LLC",9.55,DUQ
2018,9,"Stream Energy Pennsylvania, LLC",11.15,DUQ
2018,9,Titan Gas & Power,7.99,DUQ
2018,9,Titan Gas & Power,8.79,DUQ
2018,9,Titan Gas & Power,9.29,DUQ
2018,9,TriEagle Energy,9.27,DUQ
2018,9,TriEagle Energy,9.37,DUQ
2018,9,TriEagle Energy,9.72,DUQ
2018,9,Viridian Energy,9.19,DUQ
2018,9,Viridian Energy,9.59,DUQ
2018,9,WGL Energy,7.75,DUQ
2018,9,WGL Energy,8.25,DUQ
2018,9,WGL Energy,9.1,DUQ
2018,9,YEP Energy,8.25,DUQ
2018,9,YEP Energy,8.46,DUQ
2018,9,YEP Energy,8.47,DUQ
2018,9,YEP Energy,8.67,DUQ
2018,9,YEP Energy,8.68,DUQ
2018,9,YEP Energy,8.88,DUQ
2018,9,YEP Energy,8.95,DUQ
2018,9,YEP Energy,9.08,DUQ
2018,9,YEP Energy,9.16,DUQ
2018,9,YEP Energy,9.29,DUQ
2018,9,AEP Energy,6.55,METED
2018,9,AEP Energy,6.65,METED
2018,9,Agway Energy Services,5.9,METED
2018,9,Ambit Energy,6.85,METED
2018,9,Ambit Energy,10.43,METED
2018,9,American Power & Gas of PA,5.69,METED
2018,9,American Power & Gas of PA,8.69,METED
2018,9,American Power & Gas of PA,9.6,METED
2018,9,BlueRock Energy,6.9,METED
2018,9,BlueRock Energy,7.05,METED
2018,9,Cirro Energy,6.2,METED
2018,9,CleanChoice Energy,9.0,METED
2018,9,CleanChoice Energy,10.8,METED
2018,9,Clearview Energy,7.09,METED
2018,9,Clearview Energy,7.49,METED
2018,9,Clearview Energy,7.99,METED
2018,9,Constellation Energy,6.69,METED
2018,9,Constellation Energy,6.99,METED
2018,9,Constellation Energy,7.49,METED
2018,9,Constellation Energy,7.59,METED
2018,9,Direct Energy,6.49,METED
2018,9,Direct Energy,6.59,METED
2018,9,Direct Energy,6.69,METED
2018,9,Direct Energy,7.79,METED
2018,9,Direct Energy,7.89,METED
2018,9,Green Mountain Energy Company,5.9,METED
2018,9,IGS Energy,8.19,METED
2018,9,IGS Energy,8.29,METED
2018,9,Just Energy,7.49,METED
2018,9,Just Energy,7.69,METED
2018,9,Just Energy,7.79,METED
2018,9,Just Energy,7.99,METED
2018,9,Just Energy,8.19,METED
2018,9,NRG Home,6.0,METED
2018,9,NRG Home,8.4,METED
2018,9,NRG Home,8.65,METED
2018,9,NRG Home,8.9,METED
2018,9,Park Power,5.99,METED
2018,9,"Public Power, LLC",6.88,METED
2018,9,"Public Power, LLC",7.21,METED
2018,9,"Public Power, LLC",7.82,METED
2018,9,Sperian Energy Corp.,6.21,METED
2018,9,Sperian Energy Corp.,9.9,METED
2018,9,"Stream Energy Pennsylvania, LLC",6.05,METED
2018,9,"Stream Energy Pennsylvania, LLC",7.4,METED
2018,9,"Stream Energy Pennsylvania, LLC",7.6,METED
2018,9,"Stream Energy Pennsylvania, LLC",7.75,METED
2018,9,"Stream Energy Pennsylvania, LLC",7.98,METED
2018,9,"Stream Energy Pennsylvania, LLC",8.0,METED
2018,9,"Stream Energy Pennsylvania, LLC",8.48,METED
2018,9,"Stream Energy Pennsylvania, LLC",9.18,METED
2018,9,"Stream Energy Pennsylvania, LLC",9.48,METED
2018,9,Titan Gas & Power,7.64,METED
2018,9,Titan Gas & Power,7.76,METED
2018,9,Titan Gas & Power,7.99,METED
2018,9,Titan Gas & Power,8.09,METED
2018,9,Titan Gas & Power,8.79,METED
2018,9,Titan Gas & Power,9.29,METED
2018,9,Viridian Energy,7.59,METED
2018,9,Viridian Energy,7.89,METED
2018,9,WGL Energy,6.89,METED
2018,9,WGL Energy,7.16,METED
2018,9,WGL Energy,7.17,METED
2018,9,WGL Energy,7.29,METED
2018,9,WGL Energy,7.38,METED
2018,9,WGL Energy,7.49,METED
2018,9,WGL Energy,7.5,METED
2018,9,WGL Energy,7.51,METED
2018,9,WGL Energy,7.65,METED
2018,9,WGL Energy,7.7,METED
2018,9,WGL Energy,7.72,METED
2018,9,WGL Energy,7.86,METED
2018,9,WGL Energy,7.9,METED
2018,9,WGL Energy,8.38,METED
2018,9,WGL Energy,8.6,METED
2018,9,AEP Energy,7.59,PECO
2018,9,AEP Energy,7.69,PECO
2018,9,Agway Energy Services,5.9,PECO
2018,9,Ambit Energy,7.06,PECO
2018,9,Ambit Energy,9.61,PECO
2018,9,American Power & Gas of PA,5.99,PECO
2018,9,American Power & Gas of PA,8.99,PECO
2018,9,American Power & Gas of PA,11.4,PECO
2018,9,BlueRock Energy,7.2,PECO
2018,9,BlueRock Energy,7.35,PECO
2018,9,Cirro Energy,6.5,PECO
2018,9,CleanChoice Energy,10.5,PECO
2018,9,CleanChoice Energy,11.5,PECO
2018,9,Clearview Energy,6.59,PECO
2018,9,Clearview Energy,6.99,PECO
2018,9,Clearview Energy,7.09,PECO
2018,9,Clearview Energy,7.59,PECO
2018,9,Community Energy,6.4,PECO
2018,9,Community Energy,7.7,PECO
2018,9,Community Energy,7.8,PECO
2018,9,Community Energy,7.95,PECO
2018,9,Community Energy,9.99,PECO
2018,9,Community Energy,10.99,PECO
2018,9,Community Energy,13.09,PECO
2018,9,Community Energy,13.39,PECO
2018,9,Community Energy,13.79,PECO
2018,9,Constellation Energy,7.69,PECO
2018,9,Constellation Energy,7.99,PECO
2018,9,Constellation Energy,8.49,PECO
2018,9,Constellation Energy,8.99,PECO
2018,9,Direct Energy,7.69,PECO
2018,9,Direct Energy,7.79,PECO
2018,9,Direct Energy,8.19,PECO
2018,9,Direct Energy,8.29,PECO
2018,9,Direct Energy,8.49,PECO
2018,9,Direct Energy,11.39,PECO
2018,9,Direct Energy,13.49,PECO
2018,9,"Eligo Energy PA, LLC",6.87,PECO
2018,9,"Eligo Energy PA, LLC",8.14,PECO
2018,9,"Eligo Energy PA, LLC",8.76,PECO
2018,9,"Eligo Energy PA, LLC",9.02,PECO
2018,9,"Eligo Energy PA, LLC",9.99,PECO
2018,9,"Eligo Energy PA, LLC",10.99,PECO
2018,9,"Eligo Energy PA, LLC",13.09,PECO
2018,9,"Eligo Energy PA, LLC",13.39,PECO
2018,9,Energy Rewards,8.69,PECO
2018,9,Green Mountain Energy Company,6.9,PECO
2018,9,IGS Energy,9.39,PECO
2018,9,IGS Energy,9.49,PECO
2018,9,Just Energy Solutions,8.49,PECO
2018,9,Just Energy Solutions,8.59,PECO
2018,9,Just Energy Solutions,8.69,PECO
2018,9,Just Energy Solutions,8.79,PECO
2018,9,Just Energy Solutions,8.89,PECO
2018,9,NRG Home,6.4,PECO
2018,9,NRG Home,7.7,PECO
2018,9,NRG Home,7.95,PECO
2018,9,NRG Home,10.3,PECO
2018,9,Park Power,6.99,PECO
2018,9,"Public Power, LLC",7.54,PECO
2018,9,"Public Power, LLC",8.01,PECO
2018,9,"Public Power, LLC",8.6,PECO
2018,9,"Public Power, LLC",8.99,PECO
2018,9,"Public Power, LLC",9.04,PECO
2018,9,"Public Power, LLC",9.79,PECO
2018,9,Sperian Energy Corp.,7.29,PECO
2018,9,Sperian Energy Corp.,10.55,PECO
2018,9,"Stream Energy Pennsylvania, LLC",6.79,PECO
2018,9,"Stream Energy Pennsylvania, LLC",8.5,PECO
2018,9,"Stream Energy Pennsylvania, LLC",8.78,PECO
2018,9,"Stream Energy Pennsylvania, LLC",9.78,PECO
2018,9,"Stream Energy Pennsylvania, LLC",10.09,PECO
2018,9,Think Energy,8.0,PECO
2018,9,Think Energy,8.3,PECO
2018,9,Think Energy,8.9,PECO
2018,9,Titan Gas & Power,7.99,PECO
2018,9,Titan Gas & Power,8.79,PECO
2018,9,Titan Gas & Power,9.29,PECO
2018,9,TriEagle Energy,8.47,PECO
2018,9,TriEagle Energy,8.49,PECO
2018,9,TriEagle Energy,8.86,PECO
2018,9,Viridian Energy,7.13,PECO
2018,9,Viridian Energy,7.34,PECO
2018,9,Viridian Energy,7.39,PECO
2018,9,Viridian Energy,7.4,PECO
2018,9,Viridian Energy,7.5,PECO
2018,9,Viridian Energy,7.61,PECO
2018,9,Viridian Energy,7.82,PECO
2018,9,Viridian Energy,7.9,PECO
2018,9,Viridian Energy,8.0,PECO
2018,9,Viridian Energy,8.19,PECO
2018,9,Viridian Energy,8.21,PECO
2018,9,Viridian Energy,8.5,PECO
2018,9,Viridian Energy,8.69,PECO
2018,9,Viridian Energy,8.74,PECO
2018,9,Viridian Energy,8.95,PECO
2018,9,Viridian Energy,9.2,PECO
2018,9,WGL Energy,7.5,PECO
2018,9,WGL Energy,7.9,PECO
2018,9,WGL Energy,8.5,PECO
2018,9,WGL Energy,9.2,PECO
2018,9,AEP Energy,6.09,PENELEC
2018,9,AEP Energy,6.19,PENELEC
2018,9,Agway Energy Services,5.9,PENELEC
2018,9,Ambit Energy,5.95,PENELEC
2018,9,Ambit Energy,8.45,PENELEC
2018,9,American Power & Gas of PA,4.99,PENELEC
2018,9,American Power & Gas of PA,7.99,PENELEC
2018,9,American Power & Gas of PA,9.4,PENELEC
2018,9,BlueRock Energy,6.95,PENELEC
2018,9,BlueRock Energy,7.25,PENELEC
2018,9,Cirro Energy,5.4,PENELEC
2018,9,CleanChoice Energy,9.7,PENELEC
2018,9,CleanChoice Energy,11.1,PENELEC
2018,9,Clearview Electric,7.59,PENELEC
2018,9,Clearview Electric,7.79,PENELEC
2018,9,Clearview Electric,8.19,PENELEC
2018,9,Constellation Energy,6.39,PENELEC
2018,9,Constellation Energy,6.79,PENELEC
2018,9,Constellation Energy,7.29,PENELEC
2018,9,Constellation Energy,7.59,PENELEC
2018,9,Direct Energy,6.39,PENELEC
2018,9,Direct Energy,6.49,PENELEC
2018,9,Direct Energy,6.59,PENELEC
2018,9,Direct Energy,6.69,PENELEC
2018,9,Direct Energy,7.59,PENELEC
2018,9,Green Mountain Energy Company,5.9,PENELEC
2018,9,IGS Energy,8.19,PENELEC
2018,9,IGS Energy,8.29,PENELEC
2018,9,IGS Energy,8.39,PENELEC
2018,9,Just Energy,6.99,PENELEC
2018,9,Just Energy,7.19,PENELEC
2018,9,Just Energy,7.29,PENELEC
2018,9,Just Energy,7.49,PENELEC
2018,9,Just Energy,7.59,PENELEC
2018,9,Just Energy,7.79,PENELEC
2018,9,NRG Home,5.9,PENELEC
2018,9,NRG Home,8.4,PENELEC
2018,9,NRG Home,8.65,PENELEC
2018,9,"Public Power, LLC",6.68,PENELEC
2018,9,"Public Power, LLC",6.97,PENELEC
2018,9,"Public Power, LLC",7.14,PENELEC
2018,9,Sperian Energy Corp.,5.95,PENELEC
2018,9,Sperian Energy Corp.,6.59,PENELEC
2018,9,Sperian Energy Corp.,7.78,PENELEC
2018,9,Sperian Energy Corp.,8.28,PENELEC
2018,9,Sperian Energy Corp.,8.38,PENELEC
2018,9,Sperian Energy Corp.,10.0,PENELEC
2018,9,Think Energy,7.7,PENELEC
2018,9,Think Energy,7.8,PENELEC
2018,9,Think Energy,8.1,PENELEC
2018,9,Titan Gas & Power,7.99,PENELEC
2018,9,Titan Gas & Power,8.79,PENELEC
2018,9,Titan Gas & Power,9.29,PENELEC
2018,9,TriEagle Energy,7.36,PENELEC
2018,9,TriEagle Energy,7.48,PENELEC
2018,9,TriEagle Energy,7.75,PENELEC
2018,9,Viridian Energy,7.29,PENELEC
2018,9,Viridian Energy,7.59,PENELEC
2018,9,WGL Energy,6.49,PENELEC
2018,9,WGL Energy,6.99,PENELEC
2018,9,WGL Energy,7.6,PENELEC
2018,9,WGL Energy,8.3,PENELEC
2018,9,YEP Energy,7.34,PENELEC
2018,9,YEP Energy,7.35,PENELEC
2018,9,YEP Energy,7.56,PENELEC
2018,9,YEP Energy,7.58,PENELEC
2018,9,YEP Energy,7.59,PENELEC
2018,9,YEP Energy,7.8,PENELEC
2018,9,YEP Energy,7.83,PENELEC
2018,9,YEP Energy,8.04,PENELEC
2018,9,YEP Energy,8.13,PENELEC
2018,9,YEP Energy,8.34,PENELEC
2018,9,YEP Energy,8.35,PENELEC
2018,9,YEP Energy,8.57,PENELEC
2018,9,AEP Energy,7.75,PPL
2018,9,AEP Energy,7.79,PPL
2018,9,AEP Energy,7.85,PPL
2018,9,Agway Energy Services,6.9,PPL
2018,9,Ambit Energy,7.345,PPL
2018,9,Ambit Energy,9.91,PPL
2018,9,Ambit Energy,11.89,PPL
2018,9,American Power & Gas of PA,6.19,PPL
2018,9,American Power & Gas of PA,9.19,PPL
2018,9,American Power & Gas of PA,10.3,PPL
2018,9,BlueRock Energy,7.55,PPL
2018,9,BlueRock Energy,7.7,PPL
2018,9,Cirro Energy,6.5,PPL
2018,9,CleanChoice Energy,9.9,PPL
2018,9,CleanChoice Energy,12.0,PPL
2018,9,Clearview Electric,7.29,PPL
2018,9,Clearview Electric,7.69,PPL
2018,9,Clearview Electric,7.79,PPL
2018,9,Clearview Electric,8.79,PPL
2018,9,Community Energy,8.44,PPL
2018,9,Community Energy,13.29,PPL
2018,9,Constellation Energy,6.69,PPL
2018,9,Constellation Energy,6.76,PPL
2018,9,Constellation Energy,6.79,PPL
2018,9,Constellation Energy,6.89,PPL
2018,9,Constellation Energy,7.39,PPL
2018,9,Constellation Energy,7.49,PPL
2018,9,Constellation Energy,7.79,PPL
2018,9,Constellation Energy,8.09,PPL
2018,9,Constellation Energy,8.29,PPL
2018,9,Constellation Energy,8.49,PPL
2018,9,Constellation Energy,8.5,PPL
2018,9,Constellation Energy,8.82,PPL
2018,9,Constellation Energy,9.99,PPL
2018,9,Constellation Energy,11.29,PPL
2018,9,Constellation Energy,11.79,PPL
2018,9,Constellation Energy,12.29,PPL
2018,9,Energy Cooperative of America,7.2,PPL
2018,9,Energy Rewards,8.49,PPL
2018,9,Green Mountain Energy Company,7.5,PPL
2018,9,IGS Energy,8.79,PPL
2018,9,IGS Energy,8.89,PPL
2018,9,Just Energy,8.99,PPL
2018,9,Just Energy,9.09,PPL
2018,9,Just Energy,9.19,PPL
2018,9,Just Energy,9.29,PPL
2018,9,Just Energy,9.39,PPL
2018,9,Just Energy,9.49,PPL
2018,9,NRG Home,7.0,PPL
2018,9,NRG Home,8.9,PPL
2018,9,NRG Home,9.15,PPL
2018,9,NRG Home,9.7,PPL
2018,9,Park Power,6.99,PPL
2018,9,"Public Power, LLC",7.61,PPL
2018,9,"Public Power, LLC",7.83,PPL
2018,9,"Public Power, LLC",8.07,PPL
2018,9,"Public Power, LLC",8.5,PPL
2018,9,"Public Power, LLC",8.99,PPL
2018,9,"Public Power, LLC",9.39,PPL
2018,9,Sperian Energy Corp.,6.74,PPL
2018,9,Sperian Energy Corp.,7.44,PPL
2018,9,Sperian Energy Corp.,7.95,PPL
2018,9,Sperian Energy Corp.,8.49,PPL
2018,9,Sperian Energy Corp.,8.78,PPL
2018,9,Sperian Energy Corp.,9.28,PPL
2018,9,Sperian Energy Corp.,9.78,PPL
2018,9,Sperian Energy Corp.,11.2,PPL
2018,9,Think Energy,8.9,PPL
2018,9,Think Energy,9.3,PPL
2018,9,Think Energy,9.8,PPL
2018,9,Titan Gas & Power,7.99,PPL
2018,9,Titan Gas & Power,8.39,PPL
2018,9,Titan Gas & Power,8.79,PPL
2018,9,Titan Gas & Power,9.19,PPL
2018,9,Titan Gas & Power,9.29,PPL
2018,9,Titan Gas & Power,9.49,PPL
2018,9,TriEagle Energy,8.43,PPL
2018,9,TriEagle Energy,8.5,PPL
2018,9,TriEagle Energy,8.73,PPL
2018,9,Viridian Energy,6.99,PPL
2018,9,Viridian Energy,7.79,PPL
2018,9,Viridian Energy,7.9,PPL
2018,9,Viridian Energy,8.11,PPL
2018,9,Viridian Energy,8.17,PPL
2018,9,Viridian Energy,8.18,PPL
2018,9,Viridian Energy,8.29,PPL
2018,9,Viridian Energy,8.38,PPL
2018,9,Viridian Energy,8.4,PPL
2018,9,Viridian Energy,8.42,PPL
2018,9,Viridian Energy,8.43,PPL
2018,9,Viridian Energy,8.49,PPL
2018,9,Viridian Energy,8.5,PPL
2018,9,Viridian Energy,8.64,PPL
2018,9,Viridian Energy,9.0,PPL
2018,9,Viridian Energy,9.1,PPL
2018,9,Viridian Energy,9.21,PPL
2018,10,AEP Energy,6.65,APS
2018,10,AEP Energy,6.79,APS
2018,10,AEP Energy,6.89,APS
2018,10,AEP Energy,7.99,APS
2018,10,AEP Energy,8.29,APS
2018,10,AEP Energy,8.35,APS
2018,10,AEP Energy,8.39,APS
2018,10,Agway Energy Services,4.9,APS
2018,10,Agway Energy Services,5.9,APS
2018,10,Ambit Energy,5.8,APS
2018,10,Ambit Energy,5.9,APS
2018,10,Ambit Energy,9.8,APS
2018,10,Ambit Energy,11.07,APS
2018,10,American Power & Gas of PA,4.19,APS
2018,10,American Power & Gas of PA,5.89,APS
2018,10,American Power & Gas of PA,7.19,APS
2018,10,American Power & Gas of PA,8.89,APS
2018,10,American Power & Gas of PA,9.2,APS
2018,10,American Power & Gas of PA,10.1,APS
2018,10,BlueRock Energy,15.0,APS
2018,10,Cirro Energy,5.7,APS
2018,10,Cirro Energy,6.5,APS
2018,10,CleanChoice Energy,10.8,APS
2018,10,CleanChoice Energy,11.3,APS
2018,10,CleanChoice Energy,12.2,APS
2018,10,CleanChoice Energy,12.8,APS
2018,10,Clearview Energy,6.59,APS
2018,10,Clearview Energy,6.69,APS
2018,10,Clearview Energy,8.69,APS
2018,10,Clearview Energy,9.09,APS
2018,10,Community Energy,11.99,APS
2018,10,Constellation Energy,6.59,APS
2018,10,Constellation Energy,6.99,APS
2018,10,Constellation Energy,7.29,APS
2018,10,Constellation Energy,7.49,APS
2018,10,Constellation Energy,7.69,APS
2018,10,Constellation Energy,7.79,APS
2018,10,Constellation Energy,7.99,APS
2018,10,Direct Energy,6.29,APS
2018,10,Direct Energy,6.39,APS
2018,10,Direct Energy,6.59,APS
2018,10,Direct Energy,6.69,APS
2018,10,Direct Energy,6.79,APS
2018,10,Direct Energy,7.69,APS
2018,10,Direct Energy,7.79,APS
2018,10,Direct Energy,7.99,APS
2018,10,Direct Energy,8.09,APS
2018,10,Energy Rewards,7.79,APS
2018,10,Energy Rewards,8.19,APS
2018,10,Green Mountain Energy Company,5.9,APS
2018,10,Green Mountain Energy Company,7.7,APS
2018,10,IGS Energy,8.09,APS
2018,10,IGS Energy,8.19,APS
2018,10,IGS Energy,8.39,APS
2018,10,IGS Energy,9.59,APS
2018,10,IGS Energy,9.69,APS
2018,10,IGS Energy,9.79,APS
2018,10,Indra Energy,5.2,APS
2018,10,Indra Energy,8.7,APS
2018,10,Indra Energy,8.9,APS
2018,10,Just Energy,7.99,APS
2018,10,Just Energy,8.19,APS
2018,10,Just Energy,8.39,APS
2018,10,Just Energy,8.59,APS
2018,10,NRG Home,6.76,APS
2018,10,NRG Home,7.09,APS
2018,10,NRG Home,7.29,APS
2018,10,NRG Home,7.48,APS
2018,10,NRG Home,7.57,APS
2018,10,NRG Home,7.67,APS
2018,10,NRG Home,8.4,APS
2018,10,NRG Home,9.4,APS
2018,10,Sperian Energy Corp.,5.94,APS
2018,10,Sperian Energy Corp.,5.99,APS
2018,10,"Stream Energy Pennsylvania, LLC",5.49,APS
2018,10,"Stream Energy Pennsylvania, LLC",5.99,APS
2018,10,"Stream Energy Pennsylvania, LLC",6.58,APS
2018,10,"Stream Energy Pennsylvania, LLC",6.98,APS
2018,10,"Stream Energy Pennsylvania, LLC",8.98,APS
2018,10,"Stream Energy Pennsylvania, LLC",10.45,APS
2018,10,Titan Gas & Power,7.99,APS
2018,10,Titan Gas & Power,8.39,APS
2018,10,Titan Gas & Power,8.79,APS
2018,10,Titan Gas & Power,9.19,APS
2018,10,Titan Gas & Power,9.29,APS
2018,10,Titan Gas & Power,9.49,APS
2018,10,TriEagle Energy,7.36,APS
2018,10,TriEagle Energy,7.48,APS
2018,10,TriEagle Energy,7.83,APS
2018,10,WGL Energy,6.2,APS
2018,10,WGL Energy,6.89,APS
2018,10,WGL Energy,7.6,APS
2018,10,WGL Energy,7.9,APS
2018,10,AEP Energy,8.29,DUQ
2018,10,AEP Energy,8.35,DUQ
2018,10,AEP Energy,8.39,DUQ
2018,10,Agway Energy Services,6.9,DUQ
2018,10,Agway Energy Services,7.72,DUQ
2018,10,Agway Energy Services,10.31,DUQ
2018,10,American Power & Gas of PA,6.49,DUQ
2018,10,American Power & Gas of PA,9.49,DUQ
2018,10,BlueRock Energy,15.0,DUQ
2018,10,Cirro Energy,7.19,DUQ
2018,10,CleanChoice Energy,11.6,DUQ
2018,10,CleanChoice Energy,12.1,DUQ
2018,10,Clearview Energy,8.19,DUQ
2018,10,Clearview Energy,8.79,DUQ
2018,10,Community Energy,12.87,DUQ
2018,10,Constellation Energy,6.61,DUQ
2018,10,Constellation Energy,7.75,DUQ
2018,10,Constellation Energy,7.97,DUQ
2018,10,Constellation Energy,8.1,DUQ
2018,10,Constellation Energy,8.39,DUQ
2018,10,Constellation Energy,8.49,DUQ
2018,10,Constellation Energy,8.59,DUQ
2018,10,Constellation Energy,8.69,DUQ
2018,10,Constellation Energy,8.89,DUQ
2018,10,Constellation Energy,8.99,DUQ
2018,10,Constellation Energy,9.59,DUQ
2018,10,Energy Rewards,9.59,DUQ
2018,10,Green Mountain Energy Company,8.4,DUQ
2018,10,IGS Energy,10.69,DUQ
2018,10,IGS Energy,10.79,DUQ
2018,10,Indra Energy,7.1,DUQ
2018,10,Indra Energy,8.7,DUQ
2018,10,Indra Energy,8.9,DUQ
2018,10,Just Energy,11.89,DUQ
2018,10,Just Energy,11.99,DUQ
2018,10,Just Energy,12.39,DUQ
2018,10,Just Energy,12.49,DUQ
2018,10,Just Energy,12.59,DUQ
2018,10,NRG Home,10.9,DUQ
2018,10,"Public Power, LLC",8.54,DUQ
2018,10,"Public Power, LLC",8.91,DUQ
2018,10,"Public Power, LLC",9.56,DUQ
2018,10,Sperian Energy Corp.,6.59,DUQ
2018,10,"Stream Energy Pennsylvania, LLC",7.38,DUQ
2018,10,"Stream Energy Pennsylvania, LLC",7.58,DUQ
2018,10,"Stream Energy Pennsylvania, LLC",9.55,DUQ
2018,10,"Stream Energy Pennsylvania, LLC",11.15,DUQ
2018,10,Titan Gas & Power,7.99,DUQ
2018,10,Titan Gas & Power,8.79,DUQ
2018,10,Titan Gas & Power,9.29,DUQ
2018,10,TriEagle Energy,9.12,DUQ
2018,10,TriEagle Energy,9.22,DUQ
2018,10,TriEagle Energy,9.58,DUQ
2018,10,Viridian Energy,9.19,DUQ
2018,10,Viridian Energy,9.59,DUQ
2018,10,WGL Energy,7.75,DUQ
2018,10,WGL Energy,8.25,DUQ
2018,10,WGL Energy,9.1,DUQ
2018,10,YEP Energy,8.82,DUQ
2018,10,YEP Energy,9.03,DUQ
2018,10,YEP Energy,9.06,DUQ
2018,10,YEP Energy,9.21,DUQ
2018,10,YEP Energy,9.22,DUQ
2018,10,YEP Energy,9.28,DUQ
2018,10,YEP Energy,9.43,DUQ
2018,10,YEP Energy,9.79,DUQ
2018,10,YEP Energy,10.0,DUQ
2018,10,YEP Energy,10.06,DUQ
2018,10,YEP Energy,10.28,DUQ
2018,10,AEP Energy,6.55,METED
2018,10,AEP Energy,6.65,METED
2018,10,Agway Energy Services,5.9,METED
2018,10,Ambit Energy,6.85,METED
2018,10,Ambit Energy,10.43,METED
2018,10,American Power & Gas of PA,5.69,METED
2018,10,American Power & Gas of PA,8.69,METED
2018,10,American Power & Gas of PA,9.6,METED
2018,10,BlueRock Energy,15.0,METED
2018,10,Cirro Energy,6.2,METED
2018,10,CleanChoice Energy,10.8,METED
2018,10,CleanChoice Energy,11.4,METED
2018,10,Clearview Energy,7.09,METED
2018,10,Clearview Energy,7.49,METED
2018,10,Clearview Energy,7.99,METED
2018,10,Constellation Energy,6.49,METED
2018,10,Constellation Energy,6.59,METED
2018,10,Constellation Energy,6.69,METED
2018,10,Constellation Energy,6.79,METED
2018,10,Constellation Energy,6.99,METED
2018,10,Constellation Energy,7.19,METED
2018,10,Constellation Energy,7.49,METED
2018,10,Constellation Energy,7.59,METED
2018,10,Constellation Energy,7.79,METED
2018,10,Energy Rewards,7.89,METED
2018,10,Green Mountain Energy Company,5.9,METED
2018,10,IGS Energy,8.39,METED
2018,10,IGS Energy,8.49,METED
2018,10,Indra Energy,5.8,METED
2018,10,Indra Energy,8.1,METED
2018,10,Indra Energy,8.3,METED
2018,10,Just Energy,7.49,METED
2018,10,Just Energy,7.69,METED
2018,10,Just Energy,7.79,METED
2018,10,Just Energy,7.99,METED
2018,10,Just Energy,8.19,METED
2018,10,NRG Home,8.9,METED
2018,10,Park Power,5.99,METED
2018,10,Park Power,6.88,METED
2018,10,Park Power,7.21,METED
2018,10,Park Power,7.82,METED
2018,10,Sperian Energy Corp.,5.98,METED
