Year,Month,EDC,price,PTC,markup
2021,2,PECO,5.24,6.426,-1.186
2021,2,PECO,7.69,6.426,1.2640000000000002
2021,2,PECO,7.69,6.426,1.2640000000000002
2021,2,PECO,6.7,6.426,0.274
2021,2,PECO,6.8,6.426,0.37399999999999967
2021,2,PECO,7.7,6.426,1.274
2021,2,PECO,7.25,6.426,0.8239999999999998
2021,2,PECO,7.25,6.426,0.8239999999999998
2021,2,PECO,7.46,6.426,1.0339999999999998
2021,2,PECO,7.14,6.426,0.7139999999999995
2021,2,PECO,7.14,6.426,0.7139999999999995
2021,2,PECO,7.35,6.426,0.9239999999999995
2021,2,PECO,7.26,6.426,0.8339999999999996
2021,2,PECO,7.26,6.426,0.8339999999999996
2021,2,PECO,7.47,6.426,1.0439999999999996
2021,2,PECO,7.23,6.426,0.8040000000000003
2021,2,PECO,7.2,6.426,0.774
2021,2,PECO,7.44,6.426,1.0140000000000002
2021,2,PECO,5.59,6.426,-0.8360000000000003
2021,2,PECO,6.15,6.426,-0.2759999999999998
2021,2,PECO,5.99,6.426,-0.43599999999999994
2021,2,PECO,5.79,6.426,-0.6360000000000001
2021,2,PECO,9.9,6.426,3.474
2021,2,PECO,10.0,6.426,3.574
2021,2,PECO,7.73,6.426,1.3040000000000003
2021,2,PECO,13.79,6.426,7.363999999999999
2021,2,PECO,11.99,6.426,5.564
2021,2,PECO,10.99,6.426,4.564
2021,2,PECO,10.99,6.426,4.564
2021,2,PECO,9.99,6.426,3.564
2021,2,PECO,6.9,6.426,0.4740000000000002
2021,2,PECO,8.9,6.426,2.474
2021,2,PECO,6.49,6.426,0.06400000000000006
2021,2,PECO,9.99,6.426,3.564
2021,2,PECO,6.79,6.426,0.3639999999999999
2021,2,PECO,6.89,6.426,0.4639999999999995
2021,2,PECO,7.09,6.426,0.6639999999999997
2021,2,PECO,7.69,6.426,1.2640000000000002
2021,2,PECO,7.69,6.426,1.2640000000000002
2021,2,PECO,6.7,6.426,0.274
2021,2,PECO,6.8,6.426,0.37399999999999967
2021,2,PECO,7.7,6.426,1.274
2021,2,PENELEC,6.2,5.667,0.5330000000000004
2021,2,PENELEC,6.69,5.667,1.0230000000000006
2021,2,PENELEC,6.49,5.667,0.8230000000000004
2021,2,PENELEC,8.9,5.667,3.2330000000000005
2021,2,PENELEC,8.45,5.667,2.7829999999999995
2021,2,PENELEC,5.95,5.667,0.28300000000000036
2021,2,PENELEC,5.19,5.667,-0.4769999999999994
2021,2,PENELEC,9.45,5.667,3.7829999999999995
2021,2,PENELEC,6.3,5.667,0.633
2021,2,PENELEC,10.7,5.667,5.0329999999999995
2021,2,PENELEC,6.19,5.667,0.5230000000000006
2021,2,PENELEC,6.09,5.667,0.42300000000000004
2021,2,PENELEC,6.79,5.667,1.1230000000000002
2021,2,PENELEC,7.29,5.667,1.6230000000000002
2021,2,PENELEC,6.39,5.667,0.7229999999999999
2021,2,PENELEC,6.59,5.667,0.923
2021,2,PENELEC,7.39,5.667,1.7229999999999999
2021,2,PENELEC,6.89,5.667,1.2229999999999999
2021,2,PENELEC,6.99,5.667,1.3230000000000004
2021,2,PENELEC,7.19,5.667,1.5230000000000006
2021,2,PENELEC,7.19,5.667,1.5230000000000006
2021,2,PENELEC,7.19,5.667,1.5230000000000006
2021,2,PENELEC,7.79,5.667,2.123
2021,2,PENELEC,7.29,5.667,1.6230000000000002
2021,2,PENELEC,7.49,5.667,1.8230000000000004
2021,2,PENELEC,5.9,5.667,0.23300000000000054
2021,2,PENELEC,8.99,5.667,3.3230000000000004
2021,2,PENELEC,8.69,5.667,3.0229999999999997
2021,2,PENELEC,5.5,5.667,-0.16699999999999982
2021,2,PENELEC,8.3,5.667,2.633000000000001
2021,2,PENELEC,5.6,5.667,-0.06700000000000017
2021,2,PENELEC,7.9,5.667,2.2330000000000005
2021,2,PENELEC,9.0,5.667,3.333
2021,2,PENELEC,6.6,5.667,0.9329999999999998
2021,2,PENELEC,5.49,5.667,-0.1769999999999996
2021,2,PENELEC,9.99,5.667,4.323
2021,2,PENELEC,6.09,5.667,0.42300000000000004
2021,2,PENELEC,6.79,5.667,1.1230000000000002
2021,2,PENELEC,7.19,5.667,1.5230000000000006
2021,2,PENELEC,6.59,5.667,0.923
2021,2,PENELEC,5.61,5.667,-0.056999999999999496
2021,2,PENELEC,7.7,5.667,2.0330000000000004
2021,2,PENELEC,7.8,5.667,2.133
2021,2,PENELEC,8.1,5.667,2.433
2021,2,PENELEC,8.1,5.667,2.433
2021,2,PENELEC,4.5,5.667,-1.1669999999999998
2021,2,PENELEC,5.79,5.667,0.12300000000000022
2021,2,PENELEC,6.431,5.667,0.7640000000000002
2021,2,PENELEC,7.59,5.667,1.923
2021,2,PENELEC,7.79,5.667,2.123
2021,2,PENELEC,5.5,5.667,-0.16699999999999982
2021,2,PENELEC,6.5,5.667,0.8330000000000002
2021,2,PENELEC,7.4,5.667,1.7330000000000005
2021,2,PENELEC,7.43,5.667,1.763
2021,2,PENELEC,7.43,5.667,1.763
2021,2,PENELEC,7.64,5.667,1.9729999999999999
2021,2,PENELEC,7.87,5.667,2.2030000000000003
2021,2,PENELEC,7.87,5.667,2.2030000000000003
2021,2,PENELEC,8.09,5.667,2.423
2021,2,PENELEC,8.01,5.667,2.343
2021,2,PENELEC,8.01,5.667,2.343
2021,2,PENELEC,8.23,5.667,2.5630000000000006
2021,2,PENELEC,8.1,5.667,2.433
2021,2,PENELEC,8.1,5.667,2.433
2021,2,PENELEC,8.31,5.667,2.6430000000000007
2021,2,APS,7.65,5.8165,1.8335000000000008
2021,2,APS,8.15,5.8165,2.333500000000001
2021,2,APS,8.35,5.8165,2.5335
2021,2,APS,9.9,5.8165,4.083500000000001
2021,2,APS,11.07,5.8165,5.253500000000001
2021,2,APS,5.8,5.8165,-0.016499999999999737
2021,2,APS,5.99,5.8165,0.17350000000000065
2021,2,APS,9.96,5.8165,4.143500000000001
2021,2,APS,7.6,5.8165,1.7835
2021,2,APS,11.6,5.8165,5.7835
2021,2,APS,7.29,5.8165,1.4735000000000005
2021,2,APS,7.79,5.8165,1.9735000000000005
2021,2,APS,7.79,5.8165,1.9735000000000005
2021,2,APS,7.99,5.8165,2.1735000000000007
2021,2,APS,8.29,5.8165,2.4734999999999996
2021,2,APS,8.39,5.8165,2.573500000000001
2021,2,APS,8.49,5.8165,2.6735000000000007
2021,2,APS,7.99,5.8165,2.1735000000000007
2021,2,APS,8.09,5.8165,2.2735000000000003
2021,2,APS,8.29,5.8165,2.4734999999999996
2021,2,APS,8.29,5.8165,2.4734999999999996
2021,2,APS,7.7,5.8165,1.8835000000000006
2021,2,APS,9.69,5.8165,3.8735
2021,2,APS,9.29,5.8165,3.4734999999999996
2021,2,APS,8.79,5.8165,2.9734999999999996
2021,2,APS,8.59,5.8165,2.7735000000000003
2021,2,APS,8.39,5.8165,2.573500000000001
2021,2,APS,6.4,5.8165,0.5835000000000008
2021,2,APS,7.9,5.8165,2.083500000000001
2021,2,APS,9.0,5.8165,3.1835000000000004
2021,2,APS,7.9,5.8165,2.083500000000001
2021,2,APS,6.79,5.8165,0.9735000000000005
2021,2,APS,7.79,5.8165,1.9735000000000005
2021,2,APS,7.99,5.8165,2.1735000000000007
2021,2,APS,5.99,5.8165,0.17350000000000065
2021,2,APS,5.61,5.8165,-0.20649999999999924
2021,2,APS,7.23,5.8165,1.4135000000000009
2021,2,APS,7.231,5.8165,1.4145000000000003
2021,2,APS,7.127,5.8165,1.3105000000000002
2021,2,APS,5.9,5.8165,0.0835000000000008
2021,2,APS,7.3,5.8165,1.4835000000000003
2021,2,PPL,6.6,7.064,-0.4640000000000004
2021,2,PPL,7.25,7.064,0.18599999999999994
2021,2,PPL,6.99,7.064,-0.07399999999999984
2021,2,PPL,7.19,7.064,0.12600000000000033
2021,2,PPL,9.9,7.064,2.8360000000000003
2021,2,PPL,9.91,7.064,2.846
2021,2,PPL,7.345,7.064,0.2809999999999997
2021,2,PPL,5.99,7.064,-1.0739999999999998
2021,2,PPL,10.45,7.064,3.3859999999999992
2021,2,PPL,7.162,7.064,0.09799999999999986
2021,2,PPL,11.7,7.064,4.635999999999999
2021,2,PPL,5.99,7.064,-1.0739999999999998
2021,2,PPL,7.59,7.064,0.5259999999999998
2021,2,PPL,7.49,7.064,0.42600000000000016
2021,2,PPL,6.29,7.064,-0.774
2021,2,PPL,7.79,7.064,0.726
2021,2,PPL,8.63,7.064,1.5660000000000007
2021,2,PPL,13.29,7.064,6.225999999999999
2021,2,PPL,7.29,7.064,0.22599999999999998
2021,2,PPL,7.69,7.064,0.6260000000000003
2021,2,PPL,8.49,7.064,1.4260000000000002
2021,2,PPL,7.79,7.064,0.726
2021,2,PPL,7.69,7.064,0.6260000000000003
2021,2,PPL,10.19,7.064,3.1259999999999994
2021,2,PPL,12.19,7.064,5.1259999999999994
2021,2,PPL,7.99,7.064,0.9260000000000002
2021,2,PPL,7.79,7.064,0.726
2021,2,PPL,7.99,7.064,0.9260000000000002
2021,2,PPL,7.79,7.064,0.726
2021,2,PPL,7.89,7.064,0.8259999999999996
2021,2,PPL,6.76,7.064,-0.30400000000000027
2021,2,PPL,8.09,7.064,1.0259999999999998
2021,2,PPL,8.5,7.064,1.436
2021,2,PPL,8.82,7.064,1.7560000000000002
2021,2,PPL,12.79,7.064,5.725999999999999
2021,2,PPL,11.79,7.064,4.725999999999999
2021,2,PPL,7.2,7.064,0.13600000000000012
2021,2,PPL,7.79,7.064,0.726
2021,2,PPL,7.99,7.064,0.9260000000000002
2021,2,PPL,7.5,7.064,0.43599999999999994
2021,2,PPL,8.79,7.064,1.725999999999999
2021,2,PPL,7.99,7.064,0.9260000000000002
2021,2,PPL,7.0,7.064,-0.06400000000000006
2021,2,PPL,8.9,7.064,1.8360000000000003
2021,2,PPL,7.2,7.064,0.13600000000000012
2021,2,PPL,7.9,7.064,0.8360000000000003
2021,2,PPL,9.0,7.064,1.936
2021,2,PPL,7.9,7.064,0.8360000000000003
2021,2,PPL,6.99,7.064,-0.07399999999999984
2021,2,PPL,9.99,7.064,2.926
2021,2,PPL,6.59,7.064,-0.4740000000000002
2021,2,PPL,7.29,7.064,0.22599999999999998
2021,2,PPL,7.69,7.064,0.6260000000000003
2021,2,PPL,6.74,7.064,-0.32399999999999984
2021,2,PPL,11.2,7.064,4.135999999999999
2021,2,PPL,7.25,7.064,0.18599999999999994
2021,2,PPL,8.9,7.064,1.8360000000000003
2021,2,PPL,9.3,7.064,2.2360000000000007
2021,2,PPL,9.8,7.064,2.7360000000000007
2021,2,PPL,7.31,7.064,0.24599999999999955
2021,2,PPL,7.205,7.064,0.14100000000000001
2021,2,PPL,7.031,7.064,-0.03300000000000036
2021,2,PPL,8.09,7.064,1.0259999999999998
2021,2,PPL,8.29,7.064,1.225999999999999
2021,2,PPL,6.4,7.064,-0.6639999999999997
2021,2,PPL,7.2,7.064,0.13600000000000012
2021,2,PPL,8.1,7.064,1.0359999999999996
2021,2,PPL,7.73,7.064,0.6660000000000004
2021,2,PPL,7.73,7.064,0.6660000000000004
2021,2,PPL,7.94,7.064,0.8760000000000003
2021,2,PPL,8.14,7.064,1.0760000000000005
2021,2,PPL,8.14,7.064,1.0760000000000005
2021,2,PPL,8.35,7.064,1.2859999999999996
2021,2,PPL,8.28,7.064,1.2159999999999993
2021,2,PPL,8.28,7.064,1.2159999999999993
2021,2,PPL,8.49,7.064,1.4260000000000002
2021,2,PPL,8.36,7.064,1.2959999999999994
2021,2,PPL,8.36,7.064,1.2959999999999994
2021,2,PPL,8.58,7.064,1.516
2021,2,PPL,11.89,7.064,4.8260000000000005
2021,2,PPL,7.49,7.064,0.42600000000000016
2021,2,PPL,7.59,7.064,0.5259999999999998
2021,2,PPL,8.39,7.064,1.3260000000000005
2021,2,PPL,9.19,7.064,2.1259999999999994
2021,2,PPL,9.49,7.064,2.426
2021,2,APS,5.46,5.8165,-0.3564999999999996
2021,2,APS,5.75,5.8165,-0.06649999999999956
2021,2,APS,5.95,5.8165,0.13350000000000062
2021,2,APS,8.9,5.8165,3.083500000000001
2021,2,APS,9.8,5.8165,3.983500000000001
2021,2,APS,5.9,5.8165,0.0835000000000008
2021,2,APS,4.99,5.8165,-0.8264999999999993
2021,2,APS,8.88,5.8165,3.0635000000000012
2021,2,APS,5.8,5.8165,-0.016499999999999737
2021,2,APS,9.9,5.8165,4.083500000000001
2021,2,APS,11.99,5.8165,6.173500000000001
2021,2,APS,6.29,5.8165,0.4735000000000005
2021,2,APS,6.29,5.8165,0.4735000000000005
2021,2,APS,7.39,5.8165,1.5735000000000001
2021,2,APS,6.59,5.8165,0.7735000000000003
2021,2,APS,6.19,5.8165,0.37350000000000083
2021,2,APS,6.39,5.8165,0.5735000000000001
2021,2,APS,6.79,5.8165,0.9735000000000005
2021,2,APS,6.59,5.8165,0.7735000000000003
2021,2,APS,6.49,5.8165,0.6735000000000007
2021,2,APS,6.79,5.8165,0.9735000000000005
2021,2,APS,6.59,5.8165,0.7735000000000003
2021,2,APS,6.59,5.8165,0.7735000000000003
2021,2,APS,5.9,5.8165,0.0835000000000008
2021,2,APS,7.99,5.8165,2.1735000000000007
2021,2,APS,7.79,5.8165,1.9735000000000005
2021,2,APS,5.2,5.8165,-0.6164999999999994
2021,2,APS,8.9,5.8165,3.083500000000001
2021,2,APS,4.8,5.8165,-1.0164999999999997
2021,2,APS,7.9,5.8165,2.083500000000001
2021,2,APS,9.0,5.8165,3.1835000000000004
2021,2,APS,7.4,5.8165,1.5835000000000008
2021,2,APS,5.19,5.8165,-0.6264999999999992
2021,2,APS,6.09,5.8165,0.2735000000000003
2021,2,APS,6.29,5.8165,0.4735000000000005
2021,2,APS,5.94,5.8165,0.12350000000000083
2021,2,APS,5.15,5.8165,-0.6664999999999992
2021,2,APS,4.18,5.8165,-1.6364999999999998
2021,2,APS,4.74,5.8165,-1.0764999999999993
2021,2,APS,5.69,5.8165,-0.12649999999999917
2021,2,APS,4.9,5.8165,-0.9164999999999992
2021,2,APS,5.8,5.8165,-0.016499999999999737
2019,6,DUQ,8.29,7.0633333333333335,1.2266666666666657
2019,6,DUQ,8.39,7.0633333333333335,1.326666666666667
2019,6,DUQ,8.35,7.0633333333333335,1.2866666666666662
2019,6,DUQ,6.9,7.0633333333333335,-0.1633333333333331
2019,6,DUQ,10.31,7.0633333333333335,3.246666666666667
2019,6,DUQ,7.72,7.0633333333333335,0.6566666666666663
2019,6,DUQ,6.49,7.0633333333333335,-0.5733333333333333
2019,6,DUQ,8.29,7.0633333333333335,1.2266666666666657
2019,6,DUQ,9.5,7.0633333333333335,2.4366666666666665
2019,6,DUQ,11.9,7.0633333333333335,4.836666666666667
2019,6,DUQ,7.29,7.0633333333333335,0.22666666666666657
2019,6,DUQ,6.39,7.0633333333333335,-0.6733333333333338
2019,6,DUQ,7.59,7.0633333333333335,0.5266666666666664
2019,6,DUQ,8.19,7.0633333333333335,1.126666666666666
2019,6,DUQ,12.87,7.0633333333333335,5.806666666666666
2019,6,DUQ,7.69,7.0633333333333335,0.6266666666666669
2019,6,DUQ,7.89,7.0633333333333335,0.8266666666666662
2019,6,DUQ,8.99,7.0633333333333335,1.9266666666666667
2019,6,DUQ,7.59,7.0633333333333335,0.5266666666666664
2019,6,DUQ,8.39,7.0633333333333335,1.326666666666667
2019,6,DUQ,8.29,7.0633333333333335,1.2266666666666657
2019,6,DUQ,8.19,7.0633333333333335,1.126666666666666
2019,6,DUQ,8.09,7.0633333333333335,1.0266666666666664
2019,6,DUQ,8.99,7.0633333333333335,1.9266666666666667
2019,6,DUQ,8.39,7.0633333333333335,1.326666666666667
2019,6,DUQ,8.59,7.0633333333333335,1.5266666666666664
2019,6,DUQ,6.61,7.0633333333333335,-0.45333333333333314
2019,6,DUQ,7.75,7.0633333333333335,0.6866666666666665
2019,6,DUQ,7.97,7.0633333333333335,0.9066666666666663
2019,6,DUQ,8.1,7.0633333333333335,1.0366666666666662
2019,6,DUQ,10.19,7.0633333333333335,3.126666666666666
2019,6,DUQ,10.19,7.0633333333333335,3.126666666666666
2019,6,DUQ,8.4,7.0633333333333335,1.336666666666667
2019,6,DUQ,11.09,7.0633333333333335,4.026666666666666
2019,6,DUQ,11.19,7.0633333333333335,4.126666666666666
2019,6,DUQ,11.19,7.0633333333333335,4.126666666666666
2019,6,DUQ,7.1,7.0633333333333335,0.03666666666666618
2019,6,DUQ,8.9,7.0633333333333335,1.836666666666667
2019,6,DUQ,10.29,7.0633333333333335,3.2266666666666657
2019,6,DUQ,6.99,7.0633333333333335,-0.07333333333333325
2019,6,DUQ,9.99,7.0633333333333335,2.9266666666666667
2019,6,DUQ,9.57,7.0633333333333335,2.506666666666667
2019,6,DUQ,9.56,7.0633333333333335,2.496666666666667
2019,6,DUQ,6.59,7.0633333333333335,-0.4733333333333336
2019,6,DUQ,7.18,7.0633333333333335,0.11666666666666625
2019,6,DUQ,7.38,7.0633333333333335,0.31666666666666643
2019,6,DUQ,7.99,7.0633333333333335,0.9266666666666667
2019,6,DUQ,8.79,7.0633333333333335,1.7266666666666657
2019,6,DUQ,9.29,7.0633333333333335,2.2266666666666657
2019,6,DUQ,8.32,7.0633333333333335,1.2566666666666668
2019,6,DUQ,8.92,7.0633333333333335,1.8566666666666665
2019,6,DUQ,8.82,7.0633333333333335,1.7566666666666668
2019,6,DUQ,10.19,7.0633333333333335,3.126666666666666
2019,6,DUQ,10.19,7.0633333333333335,3.126666666666666
2019,6,DUQ,6.9,7.0633333333333335,-0.1633333333333331
2019,6,DUQ,8.2,7.0633333333333335,1.1366666666666658
2019,6,DUQ,9.1,7.0633333333333335,2.036666666666666
2019,6,DUQ,7.58,7.0633333333333335,0.5166666666666666
2019,6,DUQ,7.58,7.0633333333333335,0.5166666666666666
2019,6,DUQ,7.79,7.0633333333333335,0.7266666666666666
2019,6,DUQ,7.85,7.0633333333333335,0.7866666666666662
2019,6,DUQ,7.85,7.0633333333333335,0.7866666666666662
2019,6,DUQ,8.07,7.0633333333333335,1.0066666666666668
2019,6,DUQ,7.66,7.0633333333333335,0.5966666666666667
2019,6,DUQ,7.66,7.0633333333333335,0.5966666666666667
2019,6,DUQ,7.87,7.0633333333333335,0.8066666666666666
2019,6,DUQ,7.68,7.0633333333333335,0.6166666666666663
2019,6,DUQ,7.68,7.0633333333333335,0.6166666666666663
2019,6,DUQ,7.9,7.0633333333333335,0.8366666666666669
2019,6,DUQ,8.29,7.0633333333333335,1.2266666666666657
2019,6,DUQ,8.39,7.0633333333333335,1.326666666666667
2019,6,DUQ,8.35,7.0633333333333335,1.2866666666666662
2019,6,DUQ,6.9,7.0633333333333335,-0.1633333333333331
2019,6,DUQ,9.5,7.0633333333333335,2.4366666666666665
2019,6,DUQ,11.9,7.0633333333333335,4.836666666666667
2019,6,DUQ,7.29,7.0633333333333335,0.22666666666666657
2019,6,DUQ,6.39,7.0633333333333335,-0.6733333333333338
2019,6,DUQ,7.59,7.0633333333333335,0.5266666666666664
2019,6,DUQ,8.19,7.0633333333333335,1.126666666666666
2019,6,DUQ,12.87,7.0633333333333335,5.806666666666666
2019,6,DUQ,7.1,7.0633333333333335,0.03666666666666618
2019,6,DUQ,8.9,7.0633333333333335,1.836666666666667
2019,6,DUQ,10.29,7.0633333333333335,3.2266666666666657
2019,6,DUQ,6.99,7.0633333333333335,-0.07333333333333325
2019,6,DUQ,9.99,7.0633333333333335,2.9266666666666667
2019,6,DUQ,9.57,7.0633333333333335,2.506666666666667
2019,6,DUQ,9.56,7.0633333333333335,2.496666666666667
2019,6,DUQ,6.9,7.0633333333333335,-0.1633333333333331
2019,6,DUQ,8.2,7.0633333333333335,1.1366666666666658
2019,6,DUQ,9.1,7.0633333333333335,2.036666666666666
2019,6,DUQ,8.29,7.0633333333333335,1.2266666666666657
2019,6,DUQ,8.39,7.0633333333333335,1.326666666666667
2019,6,DUQ,8.35,7.0633333333333335,1.2866666666666662
2019,6,DUQ,6.9,7.0633333333333335,-0.1633333333333331
2019,6,DUQ,9.5,7.0633333333333335,2.4366666666666665
2019,6,DUQ,11.9,7.0633333333333335,4.836666666666667
2019,6,DUQ,7.29,7.0633333333333335,0.22666666666666657
2019,6,DUQ,6.39,7.0633333333333335,-0.6733333333333338
2019,6,DUQ,7.59,7.0633333333333335,0.5266666666666664
2019,6,DUQ,8.19,7.0633333333333335,1.126666666666666
2019,6,DUQ,12.87,7.0633333333333335,5.806666666666666
2019,6,DUQ,7.1,7.0633333333333335,0.03666666666666618
2019,6,DUQ,8.9,7.0633333333333335,1.836666666666667
2019,6,DUQ,6.99,7.0633333333333335,-0.07333333333333325
2019,6,DUQ,9.99,7.0633333333333335,2.9266666666666667
2019,6,DUQ,9.57,7.0633333333333335,2.506666666666667
2019,6,DUQ,9.56,7.0633333333333335,2.496666666666667
2019,6,METED,6.55,5.54,1.0099999999999998
2019,6,METED,6.65,5.54,1.1100000000000003
2019,6,METED,6.65,5.54,1.1100000000000003
2019,6,METED,4.9,5.54,-0.6399999999999997
2019,6,METED,10.43,5.54,4.89
2019,6,METED,6.85,5.54,1.3099999999999996
2019,6,METED,6.39,5.54,0.8499999999999996
2019,6,METED,9.6,5.54,4.06
2019,6,METED,6.9,5.54,1.3600000000000003
2019,6,METED,8.2,5.54,2.6599999999999993
2019,6,METED,10.8,5.54,5.260000000000001
2019,6,METED,5.19,5.54,-0.34999999999999964
2019,6,METED,6.69,5.54,1.1500000000000004
2019,6,METED,7.39,5.54,1.8499999999999996
2019,6,METED,5.79,5.54,0.25
2019,6,METED,6.09,5.54,0.5499999999999998
2019,6,METED,7.39,5.54,1.8499999999999996
2019,6,METED,6.19,5.54,0.6500000000000004
2019,6,METED,6.79,5.54,1.25
2019,6,METED,6.69,5.54,1.1500000000000004
2019,6,METED,6.69,5.54,1.1500000000000004
2019,6,METED,6.59,5.54,1.0499999999999998
2019,6,METED,8.09,5.54,2.55
2019,6,METED,6.99,5.54,1.4500000000000002
2019,6,METED,7.39,5.54,1.8499999999999996
2019,6,METED,8.69,5.54,3.1499999999999995
2019,6,METED,8.29,5.54,2.749999999999999
2019,6,METED,5.9,5.54,0.3600000000000003
2019,6,METED,8.69,5.54,3.1499999999999995
2019,6,METED,8.79,5.54,3.249999999999999
2019,6,METED,8.89,5.54,3.3500000000000005
2019,6,METED,5.8,5.54,0.2599999999999998
2019,6,METED,8.3,5.54,2.7600000000000007
2019,6,METED,8.7,5.54,3.1599999999999993
2019,6,METED,5.99,5.54,0.4500000000000002
2019,6,METED,9.99,5.54,4.45
2019,6,METED,8.09,5.54,2.55
2019,6,METED,7.65,5.54,2.1100000000000003
2019,6,METED,6.21,5.54,0.6699999999999999
2019,6,METED,9.9,5.54,4.36
2019,6,METED,6.18,5.54,0.6399999999999997
2019,6,METED,9.18,5.54,3.6399999999999997
2019,6,METED,6.68,5.54,1.1399999999999997
2019,6,METED,7.4,5.54,1.8600000000000003
2019,6,METED,7.6,5.54,2.0599999999999996
2019,6,METED,8.0,5.54,2.46
2019,6,METED,7.99,5.54,2.45
2019,6,METED,8.79,5.54,3.249999999999999
2019,6,METED,9.29,5.54,3.749999999999999
2019,6,METED,6.75,5.54,1.21
2019,6,METED,6.72,5.54,1.1799999999999997
2019,6,METED,6.77,5.54,1.2299999999999995
2019,6,METED,8.69,5.54,3.1499999999999995
2019,6,METED,8.29,5.54,2.749999999999999
2019,6,METED,5.8,5.54,0.2599999999999998
2019,6,METED,6.9,5.54,1.3600000000000003
2019,6,METED,7.5,5.54,1.96
2019,6,METED,8.2,5.54,2.6599999999999993
2019,6,METED,6.14,5.54,0.5999999999999996
2019,6,METED,6.14,5.54,0.5999999999999996
2019,6,METED,6.35,5.54,0.8099999999999996
2019,6,METED,6.74,5.54,1.2000000000000002
2019,6,METED,6.74,5.54,1.2000000000000002
2019,6,METED,6.95,5.54,1.4100000000000001
2019,6,METED,6.48,5.54,0.9400000000000004
2019,6,METED,6.48,5.54,0.9400000000000004
2019,6,METED,6.7,5.54,1.1600000000000001
2019,6,METED,6.64,5.54,1.0999999999999996
2019,6,METED,6.64,5.54,1.0999999999999996
2019,6,METED,6.85,5.54,1.3099999999999996
2019,6,PECO,7.69,6.781,0.9090000000000007
2019,6,PECO,7.59,6.781,0.8090000000000002
2019,6,PECO,7.69,6.781,0.9090000000000007
2019,6,PECO,5.9,6.781,-0.8809999999999993
2019,6,PECO,9.61,6.781,2.8289999999999997
2019,6,PECO,7.06,6.781,0.2789999999999999
2019,6,PECO,6.55,6.781,-0.23099999999999987
2019,6,PECO,11.4,6.781,4.619000000000001
2019,6,PECO,7.9,6.781,1.1190000000000007
2019,6,PECO,9.1,6.781,2.319
2019,6,PECO,10.8,6.781,4.019000000000001
2019,6,PECO,5.09,6.781,-1.6909999999999998
2019,6,PECO,5.99,6.781,-0.7909999999999995
2019,6,PECO,5.69,6.781,-1.0909999999999993
2019,6,PECO,7.29,6.781,0.5090000000000003
2019,6,PECO,8.1,6.781,1.319
2019,6,PECO,13.79,6.781,7.0089999999999995
2019,6,PECO,6.19,6.781,-0.5909999999999993
2019,6,PECO,6.79,6.781,0.009000000000000341
2019,6,PECO,7.99,6.781,1.2090000000000005
2019,6,PECO,6.89,6.781,0.10899999999999999
2019,6,PECO,9.99,6.781,3.2090000000000005
2019,6,PECO,11.79,6.781,5.0089999999999995
2019,6,PECO,7.69,6.781,0.9090000000000007
2019,6,PECO,7.79,6.781,1.0090000000000003
2019,6,PECO,7.69,6.781,0.9090000000000007
2019,6,PECO,7.59,6.781,0.8090000000000002
2019,6,PECO,9.09,6.781,2.309
2019,6,PECO,7.99,6.781,1.2090000000000005
2019,6,PECO,8.69,6.781,1.9089999999999998
2019,6,PECO,6.87,6.781,0.08900000000000041
2019,6,PECO,8.14,6.781,1.3590000000000009
2019,6,PECO,8.76,6.781,1.979
2019,6,PECO,9.02,6.781,2.239
2019,6,PECO,12.99,6.781,6.2090000000000005
2019,6,PECO,12.99,6.781,6.2090000000000005
2019,6,PECO,10.99,6.781,4.2090000000000005
2019,6,PECO,9.49,6.781,2.7090000000000005
2019,6,PECO,9.39,6.781,2.609000000000001
2019,6,PECO,9.09,6.781,2.309
2019,6,PECO,6.9,6.781,0.11900000000000066
2019,6,PECO,9.69,6.781,2.909
2019,6,PECO,9.79,6.781,3.0089999999999995
2019,6,PECO,9.99,6.781,3.2090000000000005
2019,6,PECO,6.9,6.781,0.11900000000000066
2019,6,PECO,8.9,6.781,2.1190000000000007
2019,6,PECO,9.1,6.781,2.319
2019,6,PECO,6.99,6.781,0.20900000000000052
2019,6,PECO,9.99,6.781,3.2090000000000005
2019,6,PECO,8.8,6.781,2.019000000000001
2019,6,PECO,8.43,6.781,1.649
2019,6,PECO,8.6,6.781,1.819
2019,6,PECO,8.99,6.781,2.2090000000000005
2019,6,PECO,9.79,6.781,3.0089999999999995
2019,6,PECO,7.29,6.781,0.5090000000000003
2019,6,PECO,10.55,6.781,3.769000000000001
2019,6,PECO,6.68,6.781,-0.10099999999999998
2019,6,PECO,10.09,6.781,3.309
2019,6,PECO,6.98,6.781,0.19900000000000073
2019,6,PECO,8.0,6.781,1.2190000000000003
2019,6,PECO,8.3,6.781,1.519000000000001
2019,6,PECO,8.9,6.781,2.1190000000000007
2019,6,PECO,7.99,6.781,1.2090000000000005
2019,6,PECO,8.79,6.781,2.0089999999999995
2019,6,PECO,9.29,6.781,2.5089999999999995
2019,6,PECO,7.14,6.781,0.359
2019,6,PECO,7.55,6.781,0.7690000000000001
2019,6,PECO,7.45,6.781,0.6690000000000005
2019,6,PECO,9.39,6.781,2.609000000000001
2019,6,PECO,9.09,6.781,2.309
2019,6,PECO,5.9,6.781,-0.8809999999999993
2019,6,PECO,7.2,6.781,0.4190000000000005
