Year,Month,Date,EDC,Total_Offers,Above_PTC,Below_PTC,Equal_PTC,Share_Above_PTC,Share_Below_PTC,Share_Equal_PTC,PJM_RT_Average
2021,6,2021-06-01,PECO,88,76,12,0,0.8636363636363636,0.13636363636363635,0.0,
2021,6,2021-06-01,PPL,71,70,1,0,0.9859154929577465,0.014084507042253521,0.0,
2021,7,2021-07-01,DUQ,77,70,7,0,0.9090909090909091,0.09090909090909091,0.0,
2021,7,2021-07-01,PECO,86,86,0,0,1.0,0.0,0.0,
2021,7,2021-07-01,PPL,71,71,0,0,1.0,0.0,0.0,
2021,8,2021-08-01,DUQ,80,80,0,0,1.0,0.0,0.0,
2021,8,2021-08-01,PECO,90,90,0,0,1.0,0.0,0.0,
2021,8,2021-08-01,PPL,74,74,0,0,1.0,0.0,0.0,
2021,9,2021-09-01,DUQ,59,58,1,0,0.9830508474576272,0.01694915254237288,0.0,
2021,9,2021-09-01,PECO,78,72,6,0,0.9230769230769231,0.07692307692307693,0.0,
2021,9,2021-09-01,PPL,61,60,1,0,0.9836065573770492,0.01639344262295082,0.0,
2021,10,2021-10-01,DUQ,52,52,0,0,1.0,0.0,0.0,
2021,10,2021-10-01,PECO,66,66,0,0,1.0,0.0,0.0,
2021,10,2021-10-01,PPL,51,51,0,0,1.0,0.0,0.0,
2021,11,2021-11-01,DUQ,55,54,1,0,0.9818181818181818,0.01818181818181818,0.0,
2021,11,2021-11-01,PECO,66,65,1,0,0.9848484848484849,0.015151515151515152,0.0,
2021,11,2021-11-01,PPL,50,48,2,0,0.96,0.04,0.0,
2021,12,2021-12-01,DUQ,59,58,1,0,0.9830508474576272,0.01694915254237288,0.0,
2021,12,2021-12-01,PECO,71,70,1,0,0.9859154929577465,0.014084507042253521,0.0,
2021,12,2021-12-01,PPL,52,48,4,0,0.9230769230769231,0.07692307692307693,0.0,
2022,1,2022-01-01,DUQ,74,74,0,0,1.0,0.0,0.0,5.5317
2022,1,2022-01-01,PECO,87,87,0,0,1.0,0.0,0.0,9.2365
2022,1,2022-01-01,PPL,59,58,1,0,0.9830508474576272,0.01694915254237288,0.0,8.3477
2022,2,2022-02-01,DUQ,68,68,0,0,1.0,0.0,0.0,
2022,2,2022-02-01,PECO,90,90,0,0,1.0,0.0,0.0,
2022,2,2022-02-01,PPL,61,61,0,0,1.0,0.0,0.0,
2022,3,2022-03-01,DUQ,68,67,1,0,0.9852941176470589,0.014705882352941176,0.0,
2022,3,2022-03-01,PECO,84,83,1,0,0.9880952380952381,0.011904761904761904,0.0,
2022,3,2022-03-01,PPL,57,56,1,0,0.9824561403508771,0.017543859649122806,0.0,
2022,5,2022-05-01,DUQ,60,59,1,0,0.9833333333333333,0.016666666666666666,0.0,
2022,5,2022-05-01,PECO,70,69,1,0,0.9857142857142858,0.014285714285714285,0.0,
2022,5,2022-05-01,PPL,50,48,2,0,0.96,0.04,0.0,
2022,6,2022-06-01,DUQ,54,53,1,0,0.9814814814814815,0.018518518518518517,0.0,
2022,6,2022-06-01,PECO,65,64,1,0,0.9846153846153847,0.015384615384615385,0.0,
2022,6,2022-06-01,PPL,49,44,5,0,0.8979591836734694,0.10204081632653061,0.0,
2022,7,2022-07-01,DUQ,55,54,1,0,0.9818181818181818,0.01818181818181818,0.0,
2022,7,2022-07-01,PECO,68,66,2,0,0.9705882352941176,0.029411764705882353,0.0,
2022,7,2022-07-01,PPL,49,45,4,0,0.9183673469387755,0.08163265306122448,0.0,
2022,8,2022-08-01,DUQ,52,52,0,0,1.0,0.0,0.0,
2022,8,2022-08-01,PECO,63,63,0,0,1.0,0.0,0.0,
2022,8,2022-08-01,PPL,47,47,0,0,1.0,0.0,0.0,
2022,9,2022-09-01,DUQ,52,51,1,0,0.9807692307692307,0.019230769230769232,0.0,
2022,9,2022-09-01,PECO,63,62,1,0,0.9841269841269841,0.015873015873015872,0.0,
2022,9,2022-09-01,PPL,47,44,3,0,0.9361702127659575,0.06382978723404255,0.0,
2022,10,2022-10-01,DUQ,48,48,0,0,1.0,0.0,0.0,
2022,10,2022-10-01,PECO,64,46,17,1,0.71875,0.265625,0.015625,
2022,10,2022-10-01,PPL,57,57,0,0,1.0,0.0,0.0,
2022,11,2022-11-01,DUQ,52,52,0,0,1.0,0.0,0.0,
2022,11,2022-11-01,PECO,58,57,1,0,0.9827586206896551,0.017241379310344827,0.0,
2022,11,2022-11-01,PPL,49,44,5,0,0.8979591836734694,0.10204081632653061,0.0,
2022,12,2022-12-01,DUQ,52,51,1,0,0.9807692307692307,0.019230769230769232,0.0,
2022,12,2022-12-01,PECO,62,61,1,0,0.9838709677419355,0.016129032258064516,0.0,
2022,12,2022-12-01,PPL,54,38,16,0,0.7037037037037037,0.2962962962962963,0.0,
2023,1,2023-01-01,DUQ,49,49,0,0,1.0,0.0,0.0,3.7927
2023,1,2023-01-01,PECO,55,55,0,0,1.0,0.0,0.0,3.2833
2023,1,2023-01-01,PPL,46,46,0,0,1.0,0.0,0.0,3.4613
2023,2,2023-02-01,DUQ,53,40,13,0,0.7547169811320755,0.24528301886792453,0.0,2.6402
2023,2,2023-02-01,PECO,62,19,43,0,0.3064516129032258,0.6935483870967742,0.0,2.4334
2023,2,2023-02-01,PPL,50,10,40,0,0.2,0.8,0.0,2.5208
2023,3,2023-03-01,DUQ,55,25,30,0,0.45454545454545453,0.5454545454545454,0.0,2.9461
2023,3,2023-03-01,PECO,59,14,45,0,0.23728813559322035,0.7627118644067796,0.0,2.453
2023,3,2023-03-01,PPL,51,6,45,0,0.11764705882352941,0.8823529411764706,0.0,2.6347
2023,4,2023-04-01,DUQ,57,57,0,0,1.0,0.0,0.0,3.0455
2023,4,2023-04-01,PECO,62,62,0,0,1.0,0.0,0.0,2.41
2023,4,2023-04-01,PPL,53,53,0,0,1.0,0.0,0.0,2.4618
2023,5,2023-05-01,DUQ,45,36,9,0,0.8,0.2,0.0,3.0452
2023,5,2023-05-01,PECO,59,34,25,0,0.576271186440678,0.423728813559322,0.0,1.6381
2023,5,2023-05-01,PPL,48,33,15,0,0.6875,0.3125,0.0,2.4028
2023,6,2023-06-01,DUQ,46,46,0,0,1.0,0.0,0.0,2.7305
2023,6,2023-06-01,PECO,48,13,35,0,0.2708333333333333,0.7291666666666666,0.0,1.9756
2023,6,2023-06-01,PPL,40,40,0,0,1.0,0.0,0.0,2.1848
2023,7,2023-07-01,DUQ,46,46,0,0,1.0,0.0,0.0,3.5092
2023,7,2023-07-01,PECO,48,13,35,0,0.2708333333333333,0.7291666666666666,0.0,3.0296
2023,7,2023-07-01,PPL,40,40,0,0,1.0,0.0,0.0,2.8722
2023,8,2023-08-01,DUQ,40,40,0,0,1.0,0.0,0.0,2.9569
2023,8,2023-08-01,PECO,44,14,30,0,0.3181818181818182,0.6818181818181818,0.0,2.0019
2023,8,2023-08-01,PPL,35,35,0,0,1.0,0.0,0.0,2.026
2023,9,2023-09-01,DUQ,40,40,0,0,1.0,0.0,0.0,3.0809
2023,9,2023-09-01,PECO,44,14,30,0,0.3181818181818182,0.6818181818181818,0.0,2.1408
2023,9,2023-09-01,PPL,35,35,0,0,1.0,0.0,0.0,2.0522
2023,10,2023-10-01,DUQ,39,12,27,0,0.3076923076923077,0.6923076923076923,0.0,3.7953
2023,10,2023-10-01,PECO,43,12,31,0,0.27906976744186046,0.7209302325581395,0.0,1.9466
2023,10,2023-10-01,PPL,34,9,25,0,0.2647058823529412,0.7352941176470589,0.0,2.86
2023,11,2023-11-01,DUQ,39,39,0,0,1.0,0.0,0.0,3.6546
2023,11,2023-11-01,PECO,45,14,31,0,0.3111111111111111,0.6888888888888889,0.0,2.7268
2023,11,2023-11-01,PPL,34,33,1,0,0.9705882352941176,0.029411764705882353,0.0,3.1228
2023,12,2023-12-01,DUQ,40,40,0,0,1.0,0.0,0.0,2.8216
2023,12,2023-12-01,PECO,49,19,30,0,0.3877551020408163,0.6122448979591837,0.0,2.2066
2023,12,2023-12-01,PPL,37,37,0,0,1.0,0.0,0.0,2.4723
2024,1,2024-01-01,DUQ,40,31,9,0,0.775,0.225,0.0,3.7414
2024,1,2024-01-01,PECO,49,19,30,0,0.3877551020408163,0.6122448979591837,0.0,3.9005
2024,1,2024-01-01,PPL,37,19,18,0,0.5135135135135135,0.4864864864864865,0.0,3.835
2024,2,2024-02-01,DUQ,40,40,0,0,1.0,0.0,0.0,2.5699
2024,2,2024-02-01,PECO,47,18,29,0,0.3829787234042553,0.6170212765957447,0.0,1.9103
2024,2,2024-02-01,PPL,37,37,0,0,1.0,0.0,0.0,2.0985
2024,3,2024-03-01,DUQ,40,40,0,0,1.0,0.0,0.0,2.3182
2024,3,2024-03-01,PECO,47,13,34,0,0.2765957446808511,0.723404255319149,0.0,2.0634
2024,3,2024-03-01,PPL,38,37,1,0,0.9736842105263158,0.02631578947368421,0.0,2.0224
2024,4,2024-04-01,DUQ,39,39,0,0,1.0,0.0,0.0,2.8146
2024,4,2024-04-01,PECO,47,16,31,0,0.3404255319148936,0.6595744680851063,0.0,2.5117
2024,4,2024-04-01,PPL,39,38,1,0,0.9743589743589743,0.02564102564102564,0.0,2.613
2024,7,2024-07-01,DUQ,42,42,0,0,1.0,0.0,0.0,4.1458
2024,7,2024-07-01,PECO,49,24,25,0,0.4897959183673469,0.5102040816326531,0.0,4.2611
2024,7,2024-07-01,PPL,42,42,0,0,1.0,0.0,0.0,3.8378
2024,8,2024-08-01,DUQ,41,41,0,0,1.0,0.0,0.0,3.1275
2024,8,2024-08-01,PECO,53,28,25,0,0.5283018867924528,0.4716981132075472,0.0,2.9736
2024,8,2024-08-01,PPL,44,44,0,0,1.0,0.0,0.0,2.836
2024,9,2024-09-01,DUQ,45,45,0,0,1.0,0.0,0.0,3.0065
2024,9,2024-09-01,PECO,59,34,25,0,0.576271186440678,0.423728813559322,0.0,2.1702
2024,9,2024-09-01,PPL,48,48,0,0,1.0,0.0,0.0,2.3157
2024,10,2024-10-01,DUQ,45,45,0,0,1.0,0.0,0.0,3.2154
2024,10,2024-10-01,PECO,58,42,16,0,0.7241379310344828,0.27586206896551724,0.0,2.4908
2024,10,2024-10-01,PPL,48,48,0,0,1.0,0.0,0.0,2.438
2024,11,2024-11-01,DUQ,49,49,0,0,1.0,0.0,0.0,2.9162
2024,11,2024-11-01,PECO,62,62,0,0,1.0,0.0,0.0,2.7179
2024,11,2024-11-01,PPL,51,51,0,0,1.0,0.0,0.0,2.7484
2024,12,2024-12-01,DUQ,46,34,12,0,0.7391304347826086,0.2608695652173913,0.0,3.275
2024,12,2024-12-01,PECO,60,44,16,0,0.7333333333333333,0.26666666666666666,0.0,3.1591
2024,12,2024-12-01,PPL,50,36,14,0,0.72,0.28,0.0,2.9294
2025,1,2025-01-01,DUQ,40,34,6,0,0.85,0.15,0.0,5.0997
2025,1,2025-01-01,PECO,50,39,11,0,0.78,0.22,0.0,5.7914
2025,1,2025-01-01,PPL,45,35,10,0,0.7777777777777778,0.2222222222222222,0.0,5.6086
2025,2,2025-02-01,DUQ,46,40,6,0,0.8695652173913043,0.13043478260869565,0.0,4.6056
2025,2,2025-02-01,PECO,58,46,12,0,0.7931034482758621,0.20689655172413793,0.0,4.6438
2025,2,2025-02-01,PPL,49,40,9,0,0.8163265306122449,0.1836734693877551,0.0,4.2889
2025,3,2025-03-01,DUQ,45,45,0,0,1.0,0.0,0.0,4.2041
2025,3,2025-03-01,PECO,55,47,8,0,0.8545454545454545,0.14545454545454545,0.0,3.3063
2025,3,2025-03-01,PPL,49,49,0,0,1.0,0.0,0.0,3.6353
2025,4,2025-04-01,DUQ,42,42,0,0,1.0,0.0,0.0,4.393
2025,4,2025-04-01,PECO,53,53,0,0,1.0,0.0,0.0,3.371
2025,4,2025-04-01,PPL,43,43,0,0,1.0,0.0,0.0,3.566
