source,Year,Month,EDC,EGS,rate,term_months,signup_fee,early_termination_fee,green_percentage,date,PTC,comparison
WattBuy,2020,12,METED,"Verde Energy USA, Inc.",5.89,6.0,0.0,0.0,0.0,2020-12-01,6.17,Below
WattBuy,2021,1,METED,AEP Energy,6.15,6.0,0.0,0.0,0.0,2021-01-01,6.17,Below
WattBuy,2021,1,METED,"AP Gas & Electric (PA), LLC",6.439,6.0,0.0,0.0,0.0,2021-01-01,6.17,Above
WattBuy,2021,1,METED,Better Buy Energy,5.59,6.0,0.0,0.0,0.0,2021-01-01,6.17,Below
WattBuy,2021,1,METED,Brighten Energy,5.89,6.0,0.0,0.0,0.0,2021-01-01,6.17,Below
WattBuy,2021,1,METED,CleanSky Energy,4.99,6.0,0.0,0.0,0.0,2021-01-01,6.17,Below
WattBuy,2021,1,METED,CleanSky Energy,4.9,6.0,0.0,0.0,0.0,2021-01-01,6.17,Below
WattBuy,2021,1,METED,Discount Power Inc.,7.59,6.0,0.0,0.0,0.0,2021-01-01,6.17,Above
WattBuy,2021,1,METED,Discount Power Inc.,7.19,6.0,0.0,0.0,0.0,2021-01-01,6.17,Above
WattBuy,2021,1,METED,Discount Power Inc.,7.79,6.0,0.0,0.0,0.0,2021-01-01,6.17,Above
WattBuy,2021,1,METED,Discount Power Inc.,6.99,6.0,0.0,0.0,0.0,2021-01-01,6.17,Above
WattBuy,2021,1,METED,Dynegy,5.79,6.0,0.0,0.0,0.0,2021-01-01,6.17,Below
WattBuy,2021,1,METED,Energy Harbor LLC,6.43,6.0,0.0,0.0,0.0,2021-01-01,6.17,Above
WattBuy,2021,1,METED,Great American Power,6.19,6.0,0.0,0.0,0.0,2021-01-01,6.17,Above
WattBuy,2021,1,METED,Inspire,5.39,6.0,0.0,0.0,0.0,2021-01-01,6.17,Below
WattBuy,2021,1,METED,Major Energy,5.88,6.0,0.0,0.0,0.0,2021-01-01,6.17,Below
WattBuy,2021,1,METED,National Gas & Electric,5.59,6.0,0.0,0.0,0.0,2021-01-01,6.17,Below
WattBuy,2021,1,METED,Nordic Energy Services LLC,7.899,6.0,0.0,0.0,0.0,2021-01-01,6.17,Above
WattBuy,2021,1,METED,SmartEnergy,6.6,6.0,0.0,0.0,0.0,2021-01-01,6.17,Above
WattBuy,2021,1,METED,SmartEnergy,7.1,6.0,0.0,0.0,0.0,2021-01-01,6.17,Above
WattBuy,2021,1,METED,Star Energy Partners LLC,6.49,6.0,0.0,0.0,0.0,2021-01-01,6.17,Above
WattBuy,2021,1,METED,Star Energy Partners LLC,6.79,6.0,0.0,0.0,0.0,2021-01-01,6.17,Above
WattBuy,2021,1,METED,Starion Energy,6.59,6.0,0.0,0.0,0.0,2021-01-01,6.17,Above
WattBuy,2021,1,METED,"Verde Energy USA, Inc.",5.89,6.0,0.0,0.0,0.0,2021-01-01,6.17,Below
WattBuy,2021,1,METED,"Verde Energy USA, Inc.",6.19,6.0,0.0,0.0,0.0,2021-01-01,6.17,Above
WattBuy,2021,2,METED,AEP Energy,6.15,6.0,0.0,0.0,0.0,2021-02-01,6.17,Below
WattBuy,2021,2,METED,AEP Energy,6.35,6.0,0.0,0.0,0.0,2021-02-01,6.17,Above
WattBuy,2021,2,METED,"AP Gas & Electric (PA), LLC",6.439,6.0,0.0,0.0,0.0,2021-02-01,6.17,Above
WattBuy,2021,2,METED,Better Buy Energy,5.59,6.0,0.0,0.0,0.0,2021-02-01,6.17,Below
WattBuy,2021,2,METED,Brighten Energy,5.89,6.0,0.0,0.0,0.0,2021-02-01,6.17,Below
WattBuy,2021,2,METED,CleanSky Energy,4.9,6.0,0.0,0.0,0.0,2021-02-01,6.17,Below
WattBuy,2021,2,METED,Discount Power Inc.,7.79,6.0,0.0,0.0,0.0,2021-02-01,6.17,Above
WattBuy,2021,2,METED,Discount Power Inc.,6.99,6.0,0.0,0.0,0.0,2021-02-01,6.17,Above
WattBuy,2021,2,METED,Dynegy,5.79,6.0,0.0,0.0,0.0,2021-02-01,6.17,Below
WattBuy,2021,2,METED,Energy Harbor LLC,6.43,6.0,0.0,0.0,0.0,2021-02-01,6.17,Above
WattBuy,2021,2,METED,Energy Harbor LLC,6.52,6.0,0.0,0.0,0.0,2021-02-01,6.17,Above
WattBuy,2021,2,METED,Great American Power,6.19,6.0,0.0,0.0,0.0,2021-02-01,6.17,Above
WattBuy,2021,2,METED,Inspire,5.39,6.0,0.0,0.0,0.0,2021-02-01,6.17,Below
WattBuy,2021,2,METED,Major Energy,5.88,6.0,0.0,0.0,0.0,2021-02-01,6.17,Below
WattBuy,2021,2,METED,Major Energy,6.18,6.0,0.0,0.0,0.0,2021-02-01,6.17,Above
WattBuy,2021,2,METED,Major Energy,6.39,6.0,0.0,0.0,0.0,2021-02-01,6.17,Above
WattBuy,2021,2,METED,National Gas & Electric,5.59,6.0,0.0,0.0,0.0,2021-02-01,6.17,Below
WattBuy,2021,2,METED,Nordic Energy Services LLC,7.899,6.0,0.0,0.0,0.0,2021-02-01,6.17,Above
WattBuy,2021,2,METED,SmartEnergy,7.1,6.0,0.0,0.0,0.0,2021-02-01,6.17,Above
WattBuy,2021,2,METED,SmartEnergy,7.9,6.0,0.0,0.0,0.0,2021-02-01,6.17,Above
WattBuy,2021,2,METED,Star Energy Partners LLC,6.79,6.0,0.0,0.0,0.0,2021-02-01,6.17,Above
WattBuy,2021,2,METED,Starion Energy,6.59,6.0,0.0,0.0,0.0,2021-02-01,6.17,Above
WattBuy,2021,2,METED,"Verde Energy USA, Inc.",6.19,6.0,0.0,0.0,0.0,2021-02-01,6.17,Above
WattBuy,2021,2,METED,"Verde Energy USA, Inc.",6.49,6.0,0.0,0.0,0.0,2021-02-01,6.17,Above
WattBuy,2021,3,METED,AEP Energy,6.35,6.0,0.0,0.0,0.0,2021-03-01,5.418,Above
WattBuy,2021,3,METED,AEP Energy,6.15,6.0,0.0,0.0,0.0,2021-03-01,5.418,Above
WattBuy,2021,3,METED,"AP Gas & Electric (PA), LLC",6.439,6.0,0.0,0.0,0.0,2021-03-01,5.418,Above
WattBuy,2021,3,METED,Better Buy Energy,5.59,6.0,0.0,0.0,0.0,2021-03-01,5.418,Above
WattBuy,2021,3,METED,Brighten Energy,5.89,6.0,0.0,0.0,0.0,2021-03-01,5.418,Above
WattBuy,2021,3,METED,Brighten Energy,6.29,6.0,0.0,0.0,0.0,2021-03-01,5.418,Above
WattBuy,2021,3,METED,CleanSky Energy,4.9,6.0,0.0,0.0,0.0,2021-03-01,5.418,Below
WattBuy,2021,3,METED,CleanSky Energy,6.01,6.0,0.0,0.0,0.0,2021-03-01,5.418,Above
WattBuy,2021,3,METED,Discount Power Inc.,7.79,6.0,0.0,0.0,0.0,2021-03-01,5.418,Above
WattBuy,2021,3,METED,Discount Power Inc.,6.99,6.0,0.0,0.0,0.0,2021-03-01,5.418,Above
WattBuy,2021,3,METED,Dynegy,5.79,6.0,0.0,0.0,0.0,2021-03-01,5.418,Above
WattBuy,2021,3,METED,Dynegy,6.09,6.0,0.0,0.0,0.0,2021-03-01,5.418,Above
WattBuy,2021,3,METED,Energy Harbor LLC,6.52,6.0,0.0,0.0,0.0,2021-03-01,5.418,Above
WattBuy,2021,3,METED,Great American Power,6.19,6.0,0.0,0.0,0.0,2021-03-01,5.418,Above
WattBuy,2021,3,METED,"IDT Energy, Inc.",7.25,6.0,0.0,0.0,0.0,2021-03-01,5.418,Above
WattBuy,2021,3,METED,Inspire,5.39,6.0,0.0,0.0,0.0,2021-03-01,5.418,Below
WattBuy,2021,3,METED,Inspire,5.79,6.0,0.0,0.0,0.0,2021-03-01,5.418,Above
WattBuy,2021,3,METED,Liberty Power,6.68,6.0,0.0,0.0,0.0,2021-03-01,5.418,Above
WattBuy,2021,3,METED,Major Energy,6.39,6.0,0.0,0.0,0.0,2021-03-01,5.418,Above
WattBuy,2021,3,METED,Major Energy,6.09,6.0,0.0,0.0,0.0,2021-03-01,5.418,Above
WattBuy,2021,3,METED,National Gas & Electric,5.59,6.0,0.0,0.0,0.0,2021-03-01,5.418,Above
WattBuy,2021,3,METED,Nordic Energy Services LLC,7.899,6.0,0.0,0.0,0.0,2021-03-01,5.418,Above
WattBuy,2021,3,METED,Residents Energy LLC,6.58,6.0,0.0,0.0,0.0,2021-03-01,5.418,Above
WattBuy,2021,3,METED,SmartEnergy,7.9,6.0,0.0,0.0,0.0,2021-03-01,5.418,Above
WattBuy,2021,3,METED,SmartEnergy,8.5,6.0,0.0,0.0,0.0,2021-03-01,5.418,Above
WattBuy,2021,3,METED,Star Energy Partners LLC,6.79,6.0,0.0,0.0,0.0,2021-03-01,5.418,Above
WattBuy,2021,3,METED,Starion Energy,6.59,6.0,0.0,0.0,0.0,2021-03-01,5.418,Above
WattBuy,2021,3,METED,"Verde Energy USA, Inc.",6.49,6.0,0.0,0.0,0.0,2021-03-01,5.418,Above
WattBuy,2021,3,METED,"Verde Energy USA, Inc.",6.29,6.0,0.0,0.0,0.0,2021-03-01,5.418,Above
WattBuy,2021,3,METED,"Verde Energy USA, Inc.",6.09,6.0,0.0,0.0,0.0,2021-03-01,5.418,Above
WattBuy,2021,4,METED,AEP Energy,6.15,6.0,0.0,0.0,0.0,2021-04-01,5.418,Above
WattBuy,2021,4,METED,AEP Energy,6.3,6.0,0.0,0.0,0.0,2021-04-01,5.418,Above
WattBuy,2021,4,METED,"AP Gas & Electric (PA), LLC",6.439,6.0,0.0,0.0,0.0,2021-04-01,5.418,Above
WattBuy,2021,4,METED,Brighten Energy,6.29,6.0,0.0,0.0,0.0,2021-04-01,5.418,Above
WattBuy,2021,4,METED,CleanSky Energy,6.01,6.0,0.0,0.0,0.0,2021-04-01,5.418,Above
WattBuy,2021,4,METED,Discount Power Inc.,7.79,6.0,0.0,0.0,0.0,2021-04-01,5.418,Above
WattBuy,2021,4,METED,Discount Power Inc.,6.99,6.0,0.0,0.0,0.0,2021-04-01,5.418,Above
WattBuy,2021,4,METED,Discount Power Inc.,7.69,6.0,0.0,0.0,0.0,2021-04-01,5.418,Above
WattBuy,2021,4,METED,Discount Power Inc.,8.29,6.0,0.0,0.0,0.0,2021-04-01,5.418,Above
WattBuy,2021,4,METED,Dynegy,6.09,6.0,0.0,0.0,0.0,2021-04-01,5.418,Above
WattBuy,2021,4,METED,Energy Harbor LLC,6.52,6.0,0.0,0.0,0.0,2021-04-01,5.418,Above
WattBuy,2021,4,METED,"IDT Energy, Inc.",7.25,6.0,0.0,0.0,0.0,2021-04-01,5.418,Above
WattBuy,2021,4,METED,"IDT Energy, Inc.",7.2,6.0,0.0,0.0,0.0,2021-04-01,5.418,Above
WattBuy,2021,4,METED,Inspire,5.79,6.0,0.0,0.0,0.0,2021-04-01,5.418,Above
WattBuy,2021,4,METED,Liberty Power,6.68,6.0,0.0,0.0,0.0,2021-04-01,5.418,Above
WattBuy,2021,4,METED,Liberty Power,6.49,6.0,0.0,0.0,0.0,2021-04-01,5.418,Above
WattBuy,2021,4,METED,Liberty Power,6.79,6.0,0.0,0.0,0.0,2021-04-01,5.418,Above
WattBuy,2021,4,METED,Major Energy,6.09,6.0,0.0,0.0,0.0,2021-04-01,5.418,Above
WattBuy,2021,4,METED,Major Energy,6.18,6.0,0.0,0.0,0.0,2021-04-01,5.418,Above
WattBuy,2021,4,METED,National Gas & Electric,5.59,6.0,0.0,0.0,0.0,2021-04-01,5.418,Above
WattBuy,2021,4,METED,Nordic Energy Services LLC,7.899,6.0,0.0,0.0,0.0,2021-04-01,5.418,Above
WattBuy,2021,4,METED,Residents Energy LLC,6.58,6.0,0.0,0.0,0.0,2021-04-01,5.418,Above
WattBuy,2021,4,METED,Residents Energy LLC,6.42,6.0,0.0,0.0,0.0,2021-04-01,5.418,Above
WattBuy,2021,4,METED,SmartEnergy,8.5,6.0,0.0,0.0,0.0,2021-04-01,5.418,Above
WattBuy,2021,4,METED,SmartEnergy,9.0,6.0,0.0,0.0,0.0,2021-04-01,5.418,Above
WattBuy,2021,4,METED,Star Energy Partners LLC,6.79,6.0,0.0,0.0,0.0,2021-04-01,5.418,Above
WattBuy,2021,4,METED,Starion Energy,6.59,6.0,0.0,0.0,0.0,2021-04-01,5.418,Above
WattBuy,2021,4,METED,"Verde Energy USA, Inc.",6.09,6.0,0.0,0.0,0.0,2021-04-01,5.418,Above
WattBuy,2021,4,METED,"Verde Energy USA, Inc.",6.29,6.0,0.0,0.0,0.0,2021-04-01,5.418,Above
WattBuy,2021,5,METED,AEP Energy,6.3,6.0,0.0,0.0,0.0,2021-05-01,5.418,Above
WattBuy,2021,5,METED,AEP Energy,6.65,6.0,0.0,0.0,0.0,2021-05-01,5.418,Above
WattBuy,2021,5,METED,"AP Gas & Electric (PA), LLC",6.439,6.0,0.0,0.0,0.0,2021-05-01,5.418,Above
WattBuy,2021,5,METED,Brighten Energy,6.29,6.0,0.0,0.0,0.0,2021-05-01,5.418,Above
WattBuy,2021,5,METED,Brighten Energy,6.59,6.0,0.0,0.0,0.0,2021-05-01,5.418,Above
WattBuy,2021,5,METED,CleanSky Energy,6.01,6.0,0.0,0.0,0.0,2021-05-01,5.418,Above
WattBuy,2021,5,METED,CleanSky Energy,6.99,6.0,0.0,0.0,0.0,2021-05-01,5.418,Above
WattBuy,2021,5,METED,Discount Power Inc.,7.69,6.0,0.0,0.0,0.0,2021-05-01,5.418,Above
WattBuy,2021,5,METED,Discount Power Inc.,8.29,6.0,0.0,0.0,0.0,2021-05-01,5.418,Above
WattBuy,2021,5,METED,Dynegy,6.09,6.0,0.0,0.0,0.0,2021-05-01,5.418,Above
WattBuy,2021,5,METED,Dynegy,6.19,6.0,0.0,0.0,0.0,2021-05-01,5.418,Above
WattBuy,2021,5,METED,Energy Harbor LLC,6.99,6.0,0.0,0.0,0.0,2021-05-01,5.418,Above
WattBuy,2021,5,METED,"IDT Energy, Inc.",7.2,6.0,0.0,0.0,0.0,2021-05-01,5.418,Above
WattBuy,2021,5,METED,"IDT Energy, Inc.",7.19,6.0,0.0,0.0,0.0,2021-05-01,5.418,Above
WattBuy,2021,5,METED,Inspire,5.79,6.0,0.0,0.0,0.0,2021-05-01,5.418,Above
WattBuy,2021,5,METED,Liberty Power,6.49,6.0,0.0,0.0,0.0,2021-05-01,5.418,Above
WattBuy,2021,5,METED,Liberty Power,6.79,6.0,0.0,0.0,0.0,2021-05-01,5.418,Above
WattBuy,2021,5,METED,Liberty Power,6.86,6.0,0.0,0.0,0.0,2021-05-01,5.418,Above
WattBuy,2021,5,METED,Major Energy,6.18,6.0,0.0,0.0,0.0,2021-05-01,5.418,Above
WattBuy,2021,5,METED,Major Energy,6.48,6.0,0.0,0.0,0.0,2021-05-01,5.418,Above
WattBuy,2021,5,METED,Major Energy,6.99,6.0,0.0,0.0,0.0,2021-05-01,5.418,Above
WattBuy,2021,5,METED,National Gas & Electric,5.59,6.0,0.0,0.0,0.0,2021-05-01,5.418,Above
WattBuy,2021,5,METED,Nordic Energy Services LLC,7.899,6.0,0.0,0.0,0.0,2021-05-01,5.418,Above
WattBuy,2021,5,METED,Residents Energy LLC,6.42,6.0,0.0,0.0,0.0,2021-05-01,5.418,Above
WattBuy,2021,5,METED,Residents Energy LLC,6.29,6.0,0.0,0.0,0.0,2021-05-01,5.418,Above
WattBuy,2021,5,METED,SmartEnergy,9.0,6.0,0.0,0.0,0.0,2021-05-01,5.418,Above
WattBuy,2021,5,METED,SmartEnergy,9.5,6.0,0.0,0.0,0.0,2021-05-01,5.418,Above
WattBuy,2021,5,METED,Star Energy Partners LLC,6.79,6.0,0.0,0.0,0.0,2021-05-01,5.418,Above
WattBuy,2021,5,METED,Starion Energy,6.59,6.0,0.0,0.0,0.0,2021-05-01,5.418,Above
WattBuy,2021,5,METED,Starion Energy,6.79,6.0,0.0,0.0,0.0,2021-05-01,5.418,Above
WattBuy,2021,5,METED,Starion Energy,7.09,6.0,0.0,0.0,0.0,2021-05-01,5.418,Above
WattBuy,2021,5,METED,"Verde Energy USA, Inc.",6.29,6.0,0.0,0.0,0.0,2021-05-01,5.418,Above
WattBuy,2021,5,METED,"Verde Energy USA, Inc.",6.79,6.0,0.0,0.0,0.0,2021-05-01,5.418,Above
WattBuy,2021,5,METED,"Verde Energy USA, Inc.",7.09,6.0,0.0,0.0,0.0,2021-05-01,5.418,Above
WattBuy,2021,6,METED,AEP Energy,6.65,6.0,0.0,0.0,0.0,2021-06-01,6.69,Below
WattBuy,2021,6,METED,AEP Energy,6.99,6.0,0.0,0.0,0.0,2021-06-01,6.69,Above
WattBuy,2021,6,METED,AEP Energy,6.8,6.0,0.0,0.0,0.0,2021-06-01,6.69,Above
WattBuy,2021,6,METED,"AP Gas & Electric (PA), LLC",6.439,6.0,0.0,0.0,0.0,2021-06-01,6.69,Below
WattBuy,2021,6,METED,Better Buy Energy,6.09,6.0,0.0,0.0,0.0,2021-06-01,6.69,Below
WattBuy,2021,6,METED,Brighten Energy,6.59,6.0,0.0,0.0,0.0,2021-06-01,6.69,Below
WattBuy,2021,6,METED,CleanSky Energy,6.99,6.0,0.0,0.0,0.0,2021-06-01,6.69,Above
WattBuy,2021,6,METED,Discount Power Inc.,7.69,6.0,0.0,0.0,0.0,2021-06-01,6.69,Above
WattBuy,2021,6,METED,Discount Power Inc.,8.29,6.0,0.0,0.0,0.0,2021-06-01,6.69,Above
WattBuy,2021,6,METED,Dynegy,6.19,6.0,0.0,0.0,0.0,2021-06-01,6.69,Below
WattBuy,2021,6,METED,Energy Harbor LLC,6.99,6.0,0.0,0.0,0.0,2021-06-01,6.69,Above
WattBuy,2021,6,METED,"IDT Energy, Inc.",7.19,6.0,0.0,0.0,0.0,2021-06-01,6.69,Above
WattBuy,2021,6,METED,"IDT Energy, Inc.",7.63,6.0,0.0,0.0,0.0,2021-06-01,6.69,Above
WattBuy,2021,6,METED,Inspire,5.79,6.0,0.0,0.0,0.0,2021-06-01,6.69,Below
WattBuy,2021,6,METED,Liberty Power,6.49,6.0,0.0,0.0,0.0,2021-06-01,6.69,Below
WattBuy,2021,6,METED,Liberty Power,6.79,6.0,0.0,0.0,0.0,2021-06-01,6.69,Above
WattBuy,2021,6,METED,Liberty Power,6.99,6.0,0.0,0.0,0.0,2021-06-01,6.69,Above
WattBuy,2021,6,METED,Major Energy,6.99,6.0,0.0,0.0,0.0,2021-06-01,6.69,Above
WattBuy,2021,6,METED,Major Energy,6.82,6.0,0.0,0.0,0.0,2021-06-01,6.69,Above
WattBuy,2021,6,METED,Major Energy,7.04,6.0,0.0,0.0,0.0,2021-06-01,6.69,Above
WattBuy,2021,6,METED,National Gas & Electric,5.59,6.0,0.0,0.0,0.0,2021-06-01,6.69,Below
WattBuy,2021,6,METED,National Gas & Electric,7.39,6.0,0.0,0.0,0.0,2021-06-01,6.69,Above
WattBuy,2021,6,METED,Nordic Energy Services LLC,7.899,6.0,0.0,0.0,0.0,2021-06-01,6.69,Above
WattBuy,2021,6,METED,Residents Energy LLC,6.29,6.0,0.0,0.0,0.0,2021-06-01,6.69,Below
WattBuy,2021,6,METED,Residents Energy LLC,6.68,6.0,0.0,0.0,0.0,2021-06-01,6.69,Below
WattBuy,2021,6,METED,Shipley Energy,6.59,6.0,0.0,0.0,0.0,2021-06-01,6.69,Below
WattBuy,2021,6,METED,Shipley Energy,7.99,6.0,0.0,0.0,0.0,2021-06-01,6.69,Above
WattBuy,2021,6,METED,SmartEnergy,9.5,6.0,0.0,0.0,0.0,2021-06-01,6.69,Above
WattBuy,2021,6,METED,SmartEnergy,9.8,6.0,0.0,0.0,0.0,2021-06-01,6.69,Above
WattBuy,2021,6,METED,Star Energy Partners LLC,6.79,6.0,0.0,0.0,0.0,2021-06-01,6.69,Above
WattBuy,2021,6,METED,"Verde Energy USA, Inc.",7.09,6.0,0.0,0.0,0.0,2021-06-01,6.69,Above
WattBuy,2021,6,METED,"Verde Energy USA, Inc.",6.93,6.0,0.0,0.0,0.0,2021-06-01,6.69,Above
WattBuy,2021,6,METED,"Verde Energy USA, Inc.",7.17,6.0,0.0,0.0,0.0,2021-06-01,6.69,Above
WattBuy,2021,7,METED,"AP Gas & Electric (PA), LLC",6.439,6.0,0.0,0.0,0.0,2021-07-01,6.69,Below
WattBuy,2021,7,METED,CleanSky Energy,6.99,6.0,0.0,0.0,0.0,2021-07-01,6.69,Above
WattBuy,2021,7,METED,Discount Power Inc.,7.69,6.0,0.0,0.0,0.0,2021-07-01,6.69,Above
WattBuy,2021,7,METED,Discount Power Inc.,8.29,6.0,0.0,0.0,0.0,2021-07-01,6.69,Above
WattBuy,2021,7,METED,Energy Harbor LLC,8.45,6.0,0.0,0.0,0.0,2021-07-01,6.69,Above
WattBuy,2021,7,METED,"IDT Energy, Inc.",7.63,6.0,0.0,0.0,0.0,2021-07-01,6.69,Above
WattBuy,2021,7,METED,"IDT Energy, Inc.",7.83,6.0,0.0,0.0,0.0,2021-07-01,6.69,Above
WattBuy,2021,7,METED,Inspire,5.79,6.0,0.0,0.0,0.0,2021-07-01,6.69,Below
WattBuy,2021,7,METED,Liberty Power,6.99,6.0,0.0,0.0,0.0,2021-07-01,6.69,Above
WattBuy,2021,7,METED,Liberty Power,7.29,6.0,0.0,0.0,0.0,2021-07-01,6.69,Above
WattBuy,2021,7,METED,Major Energy,7.14,6.0,0.0,0.0,0.0,2021-07-01,6.69,Above
WattBuy,2021,7,METED,Major Energy,7.24,6.0,0.0,0.0,0.0,2021-07-01,6.69,Above
WattBuy,2021,7,METED,National Gas & Electric,7.39,6.0,0.0,0.0,0.0,2021-07-01,6.69,Above
WattBuy,2021,7,METED,Nordic Energy Services LLC,7.899,6.0,0.0,0.0,0.0,2021-07-01,6.69,Above
WattBuy,2021,7,METED,Residents Energy LLC,6.68,6.0,0.0,0.0,0.0,2021-07-01,6.69,Below
WattBuy,2021,7,METED,Residents Energy LLC,7.09,6.0,0.0,0.0,0.0,2021-07-01,6.69,Above
WattBuy,2021,7,METED,SmartEnergy,9.8,6.0,0.0,0.0,0.0,2021-07-01,6.69,Above
WattBuy,2021,7,METED,SmartEnergy,9.9,6.0,0.0,0.0,0.0,2021-07-01,6.69,Above
WattBuy,2021,7,METED,Star Energy Partners LLC,6.79,6.0,0.0,0.0,0.0,2021-07-01,6.69,Above
WattBuy,2021,7,METED,"Verde Energy USA, Inc.",7.27,6.0,0.0,0.0,0.0,2021-07-01,6.69,Above
WattBuy,2020,2,PENELEC,AEP Energy,4.99,6.0,0.0,0.0,0.0,2020-02-01,5.9245,Below
WattBuy,2020,2,PENELEC,"AP Gas & Electric (PA), LLC",5.28,6.0,0.0,0.0,0.0,2020-02-01,5.9245,Below
WattBuy,2020,2,PENELEC,Nittany Energy LLC,6.09,6.0,0.0,0.0,0.0,2020-02-01,5.9245,Above
WattBuy,2020,2,PENELEC,Nittany Energy LLC,6.25,6.0,0.0,0.0,0.0,2020-02-01,5.9245,Above
WattBuy,2020,2,PENELEC,SmartEnergy,6.6000000000000005,6.0,0.0,0.0,0.0,2020-02-01,5.9245,Above
WattBuy,2020,2,PENELEC,Town Square Energy,5.27,6.0,0.0,0.0,0.0,2020-02-01,5.9245,Below
WattBuy,2020,2,PENELEC,Town Square Energy,5.88,6.0,0.0,0.0,0.0,2020-02-01,5.9245,Below
WattBuy,2020,2,PENELEC,"Verde Energy USA, Inc.",5.79,6.0,0.0,0.0,0.0,2020-02-01,5.9245,Below
WattBuy,2020,3,PENELEC,AEP Energy,4.99,6.0,0.0,0.0,0.0,2020-03-01,5.404,Below
WattBuy,2020,3,PENELEC,AEP Energy,4.89,6.0,0.0,0.0,0.0,2020-03-01,5.404,Below
WattBuy,2020,3,PENELEC,"AP Gas & Electric (PA), LLC",5.28,6.0,0.0,0.0,0.0,2020-03-01,5.404,Below
WattBuy,2020,3,PENELEC,Nittany Energy LLC,6.09,6.0,0.0,0.0,0.0,2020-03-01,5.404,Above
WattBuy,2020,3,PENELEC,Nittany Energy LLC,6.25,6.0,0.0,0.0,0.0,2020-03-01,5.404,Above
WattBuy,2020,3,PENELEC,SmartEnergy,6.6000000000000005,6.0,0.0,0.0,0.0,2020-03-01,5.404,Above
WattBuy,2020,3,PENELEC,SmartEnergy,6.9,6.0,0.0,0.0,0.0,2020-03-01,5.404,Above
WattBuy,2020,3,PENELEC,Titan Gas and Power,4.8,6.0,0.0,0.0,0.0,2020-03-01,5.404,Below
WattBuy,2020,3,PENELEC,Titan Gas and Power,4.79,6.0,0.0,0.0,0.0,2020-03-01,5.404,Below
WattBuy,2020,3,PENELEC,Titan Gas and Power,4.590000000000001,6.0,0.0,0.0,0.0,2020-03-01,5.404,Below
WattBuy,2020,3,PENELEC,"Verde Energy USA, Inc.",5.79,6.0,0.0,0.0,0.0,2020-03-01,5.404,Above
WattBuy,2020,4,PENELEC,AEP Energy,4.89,6.0,0.0,0.0,0.0,2020-04-01,5.404,Below
WattBuy,2020,4,PENELEC,AEP Energy,4.590000000000001,6.0,0.0,0.0,0.0,2020-04-01,5.404,Below
WattBuy,2020,4,PENELEC,"AP Gas & Electric (PA), LLC",5.28,6.0,0.0,0.0,0.0,2020-04-01,5.404,Below
WattBuy,2020,4,PENELEC,Nittany Energy LLC,6.09,6.0,0.0,0.0,0.0,2020-04-01,5.404,Above
WattBuy,2020,4,PENELEC,Nittany Energy LLC,6.25,6.0,0.0,0.0,0.0,2020-04-01,5.404,Above
WattBuy,2020,4,PENELEC,Respond Power LLC,5.680000000000001,6.0,0.0,0.0,0.0,2020-04-01,5.404,Above
WattBuy,2020,4,PENELEC,SmartEnergy,6.9,6.0,0.0,0.0,0.0,2020-04-01,5.404,Above
WattBuy,2020,4,PENELEC,Titan Gas and Power,4.590000000000001,6.0,0.0,0.0,0.0,2020-04-01,5.404,Below
WattBuy,2020,4,PENELEC,Titan Gas and Power,4.49,6.0,0.0,0.0,0.0,2020-04-01,5.404,Below
WattBuy,2020,4,PENELEC,Titan Gas and Power,4.3999999999999995,6.0,0.0,0.0,0.0,2020-04-01,5.404,Below
WattBuy,2020,4,PENELEC,Titan Gas and Power,4.390000000000001,6.0,0.0,0.0,0.0,2020-04-01,5.404,Below
WattBuy,2020,4,PENELEC,"Verde Energy USA, Inc.",5.79,6.0,0.0,0.0,0.0,2020-04-01,5.404,Above
WattBuy,2020,4,PENELEC,"Verde Energy USA, Inc.",5.489999999999999,6.0,0.0,0.0,0.0,2020-04-01,5.404,Above
WattBuy,2020,5,PENELEC,AEP Energy,4.590000000000001,6.0,0.0,0.0,0.0,2020-05-01,5.404,Below
WattBuy,2020,5,PENELEC,AEP Energy,4.95,6.0,0.0,0.0,0.0,2020-05-01,5.404,Below
WattBuy,2020,5,PENELEC,AEP Energy,4.8500000000000005,6.0,0.0,0.0,0.0,2020-05-01,5.404,Below
WattBuy,2020,5,PENELEC,"AP Gas & Electric (PA), LLC",5.28,6.0,0.0,0.0,0.0,2020-05-01,5.404,Below
WattBuy,2020,5,PENELEC,Better Buy Energy,4.99,6.0,0.0,0.0,0.0,2020-05-01,5.404,Below
WattBuy,2020,5,PENELEC,Great American Power,6.1899999999999995,6.0,0.0,0.0,0.0,2020-05-01,5.404,Above
WattBuy,2020,5,PENELEC,Nittany Energy LLC,6.09,6.0,0.0,0.0,0.0,2020-05-01,5.404,Above
WattBuy,2020,5,PENELEC,Nittany Energy LLC,6.25,6.0,0.0,0.0,0.0,2020-05-01,5.404,Above
WattBuy,2020,5,PENELEC,Respond Power LLC,5.680000000000001,6.0,0.0,0.0,0.0,2020-05-01,5.404,Above
WattBuy,2020,5,PENELEC,SmartEnergy,6.9,6.0,0.0,0.0,0.0,2020-05-01,5.404,Above
WattBuy,2020,5,PENELEC,SmartEnergy,6.7,6.0,0.0,0.0,0.0,2020-05-01,5.404,Above
